"ChÃ¢teau Bellevue de Tayac Winery, France","Route de Pauillac, 33460 Soussans, France","[45.061065, -0.7179476]"
"ChÃ¢teau d'Aurilhac Winery, France","2 Route de Gaillard, 33490 Saint-Pierre-d'Aurillac, France","[44.5733049, -0.2001987]"
"ChÃ¢teau de Malleret Winery, France","470 Chemin Malleret, 33290 Le Pian-Médoc, France","[44.968266, -0.640029]"
"ChÃ¢teau Haut-Bellevue Winery, France","10 Chemin des Calinottes, 33460 Lamarque, France","[45.0921577, -0.7157829]"
"ChÃ¢teau Latour Ã  Pomerol Winery, France","16 Chemin de Feytit, 33500 Pomerol, France","[44.9340724, -0.2047785]"
"I Botri Winery, Italy","Riserva Statale Orrido di Botri, Località Ponte a Gaio, 55022 Bagni di Lucca LU, Italy","[44.0862035, 10.6248034]"
"Vision Cellars Winery, US","340 Windsor River Rd, Windsor, CA 95492, USA","[38.5540936, -122.80959]"
"Pierre Morey Winery, France","13 Rue Pierre Mouchoux, 21190 Meursault, France","[46.9773929, 4.7672783]"
"Goretti Winery, Italy","Str. del Pino, 4, 06132 Pila PG, Italy","[43.05003500000001, 12.3513541]"
"Chateau Reynella Winery, Australia","Reynell Rd, Reynella SA 5161, Australia","[-35.0942922, 138.5433565]"
"Mola Winery, Italy","Via Risiera, Galluccio, CE 81044, Italy","[41.33482, 13.91378]"
"Belle Glos Winery, US","1275 Inglewood Ave, St Helena, CA 94574, USA","[38.487501, -122.449412]"
"Candialle Winery, Italy","Localita' Candialle, Kilometro 34, IV, Strada Regionale 222 Chiantigiana, 50020 Panzano In Chianti FI, Italy","[43.527502, 11.294527]"
"Pietrafitta Winery, Italy","87050 Pietrafitta, Province of Cosenza, Italy","[39.2561067, 16.3434358]"
"SKN Winery, US","Rancho Cucamonga, CA, USA","[34.1063988, -117.5931084]"
"Clary Ranch Winery, US","3641 Middle 2 Rock Rd, Petaluma, CA 94952, USA","[38.2430848, -122.7273576]"
"Parallel 33Â°S Winery, Chile","N2185 Sleepy Hollow Rd, Kewaunee, WI 54216, USA","[44.4033337, -87.6644918]"
"Porter Family Vineyards, US","1189 Green Valley Rd, Napa, CA 94559, USA","[38.2830838, -122.2240591]"
"Vinifera Winery, US","1400 County Rd 101, Plymouth, MN 55447, USA","[44.99412, -93.501363]"
"Pian delle Vigne Winery, Italy","Località Pian delle Vigne, 53024 Montalcino SI, Italy","[43.0192048, 11.3691918]"
"Prophet's Rock Winery, New Zealand","Brownston Hosue, 21 Brownston St, Wanaka 9305, New Zealand","[-44.695234, 169.138036]"
"Jean Perrier et Fils Winery, France","263 Rue de la Jacquere, 73800 Les Marches, France","[45.5055649, 6.0035737]"
"La Palazzetta Winery, Italy","Podere La Palazzetta, 1/p, 53024 Castelnuovo dell'Abate SI, Italy","[42.99433519999999, 11.5216008]"
"Abad Dom Bueno Winery, Spain","Calle la Coruña, 396, 24549 Carracedelo, León, Spain","[42.563164, -6.716228999999999]"
"Casisano Tommasi Winery, Italy","Via Ronchetto, 4, 37029 Pedemonte di Valpolicella VR, Italy","[45.5051213, 10.9170147]"
"Bertani Winery, Italy","Via Asiago, 1, 37023 Grezzana VR, Italy","[45.5172317, 11.0229028]"
"Mount Baker Winery, US","4298 Mt Baker Hwy, Everson, WA 98247, USA","[48.8414407, -122.2566546]"
"Castillo de MonsÃ©ran Winery, Spain","31242 Villamayor de Monjardín, Navarra, Spain","[42.6283089, -2.1019728]"
"Pierre Chainier Winery, France","1104 Chemin du Roi, 37400 Amboise, France","[47.4149701, 1.0166216]"
"CUTT Winery, US","609 Lafayette St, Nashville, TN 37203, USA","[36.1522275, -86.7763126]"
"St. Rose Winery, US","2170 Co Rd 4110, Pittsburg, TX 75686, USA","[33.0164917, -94.9268616]"
"Charbay Winery, US","4001 Spring Mountain Rd, St Helena, CA 94574, USA","[38.5198012, -122.5438169]"
"Castello di Ama Winery, Italy","Località Ama, 55, 53013 Gaiole In Chianti SI, Italy","[43.4415968, 11.3897316]"
"ChÃ¢teau Saint-Sernin Winery, France","Les Landes, 46140 Parnac, France","[44.481075, 1.311664]"
"Domaine Guillaman Winery, France","A Guillaman, 32330 Gondrin, France","[43.873497, 0.255322]"
"Domaine Hirsch Winery, France","69840 Chénas, France","[46.2241836, 4.7149453]"
"Fritz Windisch Winery, Germany","Gaustraße 54, 55278 Mommenheim, Germany","[49.8805608, 8.2615448]"
"Patrick De Ladoucette Winery, France","Le Château du Nozet, 58150 Pouilly-sur-Loire, France","[47.2972963, 2.9586536]"
"Quinta do Mouro Winery, Portugal","38°51'04. 7°35'35., R. Antiga Estrada Nacional 4 2""N, 7040-614 Vimieiro, Portugal","[38.8498367, -7.5969461]"
"Springfield Estate Winery, South Africa","R317 Bonnievale Road, Klipdrif, Robertson, 6705, South Africa","[-33.836914, 19.915337]"
"Hoopla Winery, US","1441 Marak Rd NW, Swisher, IA 52338, USA","[41.8312772, -91.67758219999999]"
"Villa Crespia Winery, Italy","Via Valli, 31, 25030 Adro BS, Italy","[45.609174, 9.967689]"
"Kudos Winery, US","5870 Historic U.S. 66, Leasburg, MO 65535, USA","[38.10964, -91.333637]"
"Cantina del Cerro Winery, Italy","Via Grazianella, 5, 53045 Acquaviva SI, Italy","[43.088671, 11.860594]"
"ChÃ¢teau La Cardonne Winery, France","La Cardonne, 33340 Blaignan, France","[45.3095009, -0.8832162]"
"Domaine de Fonfile Winery, France","1712 Industrial Way, Lompoc, CA 93436, USA","[34.6422625, -120.436646]"
"Valley Legend Winery, US","1345 US-93, Victor, MT 59875, USA","[46.3420972, -114.14987]"
"Vins Auvigue Winery, France","3131 Route de Davayé, 71850 Charnay-lès-Mâcon, France","[46.2981686, 4.7707149]"
"Knipser Winery, Germany","Hauptstraße 47, 67229 Laumersheim, Germany","[49.55218000000001, 8.237681]"
"Cayuga Ridge Estate Winery, US","6800 NY-89, Ovid, NY 14521, USA","[42.6946196, -76.7439259]"
"Meridian Winery, US","Paso Robles, CA 93446, USA","[35.6698057, -120.5652009]"
"Groebe Winery, Germany","Am Bergkloster 4, 67593 Westhofen, Germany","[49.7022357, 8.2415419]"
"Capitello Winery, US","540 Charnelton St, Eugene, OR 97401, USA","[44.05387899999999, -123.096034]"
"Domaine du Castel Winery, Israel","יד השמונה, Shvil Israel, 9089500, Israel","[31.807807, 35.091355]"
"El Circulo Winery, Spain","Calle Madrigal, 10, 28035 Madrid, Spain","[40.46308090000001, -3.7267292]"
"Sergio Winery, US","9983 N US-259, Broken Bow, OK 74728, USA","[34.1612865, -94.7588062]"
"Albatreti Winery, Italy","53024 Montalcino, Province of Siena, Italy","[43.0494884, 11.4802771]"
"Aquas Winery, US","22353 N Tretheway Rd, Acampo, CA 95220, USA","[38.1882233, -121.1797572]"
"Marengo Winery, Ukraine",Ukraine,"[48.379433, 31.1655799]"
"La Ciarliana Winery, Italy","Los Angeles, CA, USA","[34.0522342, -118.2436849]"
"La Magia Winery, Italy","Podere la magia, 53, 53024 Montalcino SI, Italy","[43.0133413, 11.5041866]"
"La Togata Winery, Italy","Via del Colombaio, 5, 53024 Sant'Angelo In Colle SI, Italy","[42.9958455, 11.4619771]"
"Lula Winery, US","2800 Guntly Rd, Philo, CA 95466, USA","[39.1219547, -123.516523]"
"Marshall Davis Winery, US","125 W Main St, Carlton, OR 97111, USA","[45.2943016, -123.1775594]"
"Redbank Winery, Australia","1926 Sunraysia Hwy, Redbank VIC 3477, Australia","[-36.951724, 143.351728]"
"Rocky Point Winery, US","111 W Main St, Marblehead, OH 43440, USA","[41.54048119999999, -82.7235274]"
"Villa I Cipressi Winery, Italy","Via Bellaria, 53024 Loc. Villa i Cipressi, Montalcino SI, Italy","[43.0471812, 11.4904762]"
"California's Jewel Winery, US","California, USA","[36.778261, -119.4179324]"
"Hermes Winery, US","6413 Hayes Ave, Sandusky, OH 44870, USA","[41.3791781, -82.74080409999999]"
"Buzzard Tree Winery, US","109 3rd St, Eddy, TX 76524, USA","[31.295136, -97.253151]"
"Ferrari Iris & Figli Winery, Italy","Via Pasubio, 87, 57023 Cecina LI, Italy","[43.2807745, 10.5458805]"
"Robert James Lynch Winery, US","9050 Windsor Rd, Windsor, CA 95492, USA","[38.54797810000001, -122.8165901]"
"MartÃ­ Fabra Winery, Spain","Barri del Vic, 26, 17751 Sant Climent Sescebes, Girona, Spain","[42.3713278, 2.98173]"
"As Laxas Winery, Spain","As Laxas 16 Arbo, 36430 Arbo, Pontevedra, Spain","[42.115769, -8.310995799999999]"
"ChÃ¢teau Cabezac Winery, France","23 Hameau de Cabezac, 11120 Bize-Minervois, France","[43.2966529, 2.8699942]"
"ChÃ¢teau de la Grave Winery, France","Lieu-dit, La Grave, 33710 Bourg, France","[45.0554333, -0.5590773]"
"Pheasant Valley Winery, US","9222, 21690 Main St NE, Aurora, OR 97002, United States","[45.2323938, -122.7557758]"
"Tenute Rubino Winery, Italy","Via Enrico Fermi, 50, 72100 Brindisi BR, Italy","[40.6302586, 17.9575953]"
"ChÃ¢teau de Corbiac Winery, France","47370 Courbiac, France","[44.37714099999999, 1.037687]"
"ChÃ¢teau Rives-Blanques Winery, France","11300 Cépie, France","[43.1155509, 2.2252893]"
"Clos des Terrasses Winery, France","160 Les Terrasses, 24240 Sigoulès, France","[44.74006, 0.412001]"
"Fogdog Winery, US","200 Taplin Rd, St Helena, CA 94574, USA","[38.5027308, -122.4283604]"
"Oakford Winery, US","23753 Lounsberry Rd, Oakford, IL 62673, USA","[40.0971327, -89.95476649999999]"
"Casa da CorÃ§a Winery, Portugal","Quinta do Vallado, Vilarinho dos Freires, 5050-364 Peso da Régua, Portugal","[41.162005, -7.766782]"
"Buttonwood Grove Winery, US","5986 NY-89, Romulus, NY 14541, USA","[42.7326916, -76.7706247]"
"Domaine la Colombette Winery, France","34500 Béziers, France","[43.3860912, 3.2184854]"
"Sacha Lichine Winery, France","4005 Route de Callas, 83920 La Motte, France","[43.5292804, 6.567623200000001]"
"Ollivier FrÃ¨res Winery, France","200 East Winery Road, Bloomington, IN 47404, USA","[39.2823949, -86.5206046]"
"Hancock & Hancock Winery, Australia","6 Burilda Close, Wetherill Park NSW 2164, Australia","[-33.8453917, 150.8751224]"
"M. & J-F Bertrand Winery, France","La Terre du Feynard, 17210 Chevanceaux, France","[45.28904439999999, -0.2398708]"
"Villebois Winery, France","Villebois, France","[45.848842, 5.434383]"
"Vina Bosquera Winery, Spain","Calle Real, 2, 47315 Pesquera de Duero, Valladolid, Spain","[41.64315, -4.152422]"
"Col Vetoraz Spumanti Winery, Italy","Str. delle Treziese, 1, 31049 Valdobbiadene TV, Italy","[45.90196270000001, 12.0321322]"
"Eno Winery, US","320 Geary St, San Francisco, CA 94102, USA","[37.7875063, -122.4086126]"
"Don Manuel VillafaÃ±e Winery, Argentina","33°02'18. 68°41'36.3""W, Argentina 5, B1704DIA Ramos Mejía, Buenos Aires, Argentina","[-33.0384722, -68.6934167]"
"Quinta de Lemos Winery, Portugal","3500 Silgueiros, Portugal","[40.5748316, -7.982385099999999]"
"Joh. Jos. Christoffel Winery, Germany","Schanzstraße 2, 54539 Ürzig, Germany","[49.9783199, 7.005829299999999]"
"Lucie Winery, US","5641 US-12, Walla Walla, WA 99362, USA","[46.050716, -118.457492]"
"Seguin-Manuel Winery, France","2 Rue de l'Arquebuse, 21200 Beaune, France","[47.0253245, 4.8456074]"
"Paxton Winery, Australia","Via, Budgens Road, 68 Wheaton Rd, McLaren Vale SA 5171, Australia","[-35.200762, 138.514584]"
"Piero Busso Winery, Italy","Via Albesani, 12052 Neive CN, Italy","[44.733042, 8.103417]"
"Lazy Creek Winery, US","4741 CA-128, Philo, CA 95466, USA","[39.1072528, -123.4987945]"
"Saucelito Canyon Winery, US","3080 Biddle Ranch Rd, San Luis Obispo, CA 93401, USA","[35.219542, -120.601319]"
"The Walls Winery, US","1015 W Pine St, Walla Walla, WA 99362, USA","[46.068416, -118.35605]"
"Maloney Winery, US","3139 US-9W, Saugerties, NY 12477, USA","[42.0576033, -73.9557284]"
"Mercouri Estate Winery, Greece","Pyrgos Ilias 271 00, Greece","[37.676812, 21.309759]"
"Mongioia Winery, Italy","SP51, 42, 12058 Valdivilla CN, Italy","[44.7137485, 8.1837108]"
"I Carpini Winery, Italy","15050 Pozzol Groppo, Province of Alessandria, Italy","[44.873495, 9.032563999999999]"
"Domaine le Renard Winery, France","lieu dit Le vieux travaillan, 31 chemin des muletiers 84850, Travaillan, France","[44.18192, 4.901087]"
"Bodegas y ViÃ±edos TÃ¡bula Winery, Spain","Carretera de Valbuena, Km. 2, 47359 Olivares de Duero, Valladolid, Spain","[41.63871, -4.341912]"
"Desert Wind Winery, US","2258 Wine Country Rd, Prosser, WA 99350, USA","[46.2161117, -119.7470535]"
"La Cheteau Winery, France","1 Route de Fossés Longues, 33750 Beychac-et-Caillau, France","[44.8627286, -0.3546845]"
"Lazy River Winery, US","PO Box 404, Yamhill, OR 97148, USA","[45.3415036, -123.1873291]"
"Oxford Landing Winery, Australia","Pipeline Road, Nuriootpa SA 5355, Australia","[-34.4444682, 139.0142369]"
"Armilla Winery, Italy","Località Tavernelle, 6, 53024 Montalcino SI, Italy","[43.0174998, 11.442718]"
"Uggiano Winery, Italy","Strada provinciale 12 Val di Pesa, 50018 Scandicci FI, Italy","[43.69125349999999, 11.1167132]"
"Tenuta Chiccheri Winery, Italy","Località Chiccheri, 37039 Tregnago VR, Italy","[45.5206471, 11.1889655]"
"The Magpie Winery, US","S Magpie Dr, Gilbert, AZ 85297, USA","[33.2737401, -111.7189554]"
"Topel Winery, US","1850 Duncan Springs Rd, Hopland, CA 95449, USA","[38.94502540000001, -123.1264478]"
"Abbazia Monte Oliveto Winery, Italy","Monte Oliveto Maggiore, 53041 Asciano SI, Italy","[43.1757708, 11.5447651]"
"Coldstream Hills Winery, Australia","29 Maddens Ln, Gruyere VIC 3770, Australia","[-37.718762, 145.463049]"
"Forrest Estate Winery, New Zealand","19 Blicks Rd, Renwick 7204, New Zealand","[-41.49826970000001, 173.8210147]"
"Vernaccia Winery, Italy","Località Santa Margherita, 34, 53037 San Gimignano SI, Italy","[43.4688988, 11.0216314]"
"Icario Winery, Italy","Via delle Pietrose, 2, 53045 Montepulciano SI, Italy","[43.110872, 11.784521]"
"Concadoro Winery, Italy","776 N Tustin St, Orange, CA 92867, USA","[33.8001041, -117.8364088]"
"Mormoraia Winery, Italy","Località S. Andrea, 53037 San Gimignano SI, Italy","[43.5017856, 11.0526538]"
"Fattoria di Cinciano Winery, Italy","Località Cinciano, 2, 53036 Poggibonsi SI, Italy","[43.5058093, 11.1776895]"
"Bodegas Rafael Cambra Winery, Spain","NAUS ARTESANALS 14, 46635 Fontanars dels Alforins, Valencia, Spain","[38.781421, -0.782554]"
"ChÃ¢teau Faizeau Winery, France","2 Place Jean Jaurès, 33000 Bordeaux, France","[44.8428221, -0.5711968]"
"Mettler Family Vineyards, US","7889 E Harney Ln, Lodi, CA 95240, USA","[38.1026, -121.220021]"
"Gassier Winery, France","Château Gassier, 13114 Puyloubier, France","[43.501204, 5.655491]"
"Poggio Stenti Winery, Italy","Podere Stenti, 26/A, 58033 Montenero GR, Italy","[42.9473743, 11.4447982]"
"Catrala Winery, Chile","Camino Km 10, Lo Orozco, Casablanca, Región de Valparaíso, Chile","[-33.2099254, -71.3866634]"
"Il Palazzone Winery, Italy","Località le Due Porte, 245, 53024 Montalcino SI, Italy","[43.0493546, 11.4810633]"
"Villa Pillo Winery, Italy","Strada Provinciale 4 Volterrana, 24, 50050 Gambassi Terme FI, Italy","[43.5646485, 10.9572366]"
"Gunderloch Winery, Germany","Carl Gunderloch Platz 1, 55299 Nackenheim, Germany","[49.91474729999999, 8.3438359]"
"Sylvester Winery, US","5115 Buena Vista Dr, Paso Robles, CA 93446, USA","[35.6743813, -120.6591659]"
"Dutcher Crossing Winery, US","8533 Dry Creek Rd, Geyserville, CA 95441, USA","[38.710577, -122.9748161]"
"Forefathers Winery, Australia","631 Healdsburg Ave, Healdsburg, CA 95448, USA","[38.617024, -122.87241]"
"Capoverso Winery, Italy","Via Lauretana Sud, 1, 53045 Montepulciano SI, Italy","[43.1421962, 11.8883671]"
"Belasco de Baquedano Winery, Argentina","Cobos 8260, 5509 agrelo, Lujan de cuyo, Mendoza, Argentina","[-33.1182775, -68.9167739]"
"Bodega Privada Winery, Argentina","Ruta Provincial 15 km 23, 5509 Perdriel - Lujan de Cuyo, Mendoza, Argentina","[-33.0884808, -68.8875281]"
"Cicchitti Winery, Argentina","matias torrontegui 444, Rodeo De La Cruz, 5525, Mendoza, Argentina","[-32.91936, -68.736019]"
"Creekside Cellars Winery, US","28036 CO-74, Evergreen, CO 80439, USA","[39.6331944, -105.3180589]"
"Domaine Billaud-Simon Winery, France","1 Quai de Reugny, 89800 Chablis, France","[47.8127128, 3.8034415]"
"Jip Jip Rocks Winery, Australia","LOT 375 Riddoch Highway, Keppoch SA 5271, Australia","[-36.7329168, 140.6122304]"
"Gamba Winery, US","2912 Woolsey Rd, Windsor, CA 95492, USA","[38.4847784, -122.7968816]"
"Maverick Winery, Australia","981 Light Pass Rd, Vine Vale SA 5352, Australia","[-34.5189359, 139.0032099]"
"Waterloo Winery, US","1032 S Library St, Waterloo, IL 62298, USA","[38.318399, -90.15947299999999]"
"Weingut Stiftung St. Nikolaus-Hospital Winery, Germany","Cusanusstraße 2, 54470 Bernkastel-Kues, Germany","[49.916, 7.0712256]"
"Diora Winery, US","19065 US-441, Mt Dora, FL 32757, USA","[28.824612, -81.640068]"
"Domaine Dozon Winery, France","52 Rue du Rouilly, 37500 Ligré, France","[47.10568199999999, 0.2623001]"
"Bernard Defaix Winery, France","17 Rue du Château, 89800 Chablis, France","[47.8181073, 3.773102599999999]"
"Hyatt Winery, US","2020 Gilbert Rd, Zillah, WA 98953, USA","[46.444477, -120.283227]"
"Cantina Negrar Winery, Italy","Via Ca' Salgari, 2, 37024 Negrar VR, Italy","[45.5204416, 10.9388597]"
"La Forge Estate Winery, France","D5, Route de villeveyrac, 34530 Montagnac, France","[43.488586, 3.517665]"
"Sand Point Winery, US","1411, 301 Cedar St #101, Sandpoint, ID 83864, United States","[48.27592, -116.5506638]"
"ViÃ±a el Aromo Winery, Chile","17 Oriente 931, Talca, Región del Maule, Chile","[-35.4307534, -71.642134]"
"W. Gisselbrecht Winery, France","5 Route du Vin, 67650 Dambach-la-ville, France","[48.3227903, 7.428722899999999]"
"Clovis Point Winery, US","1935 NY-25, Laurel, NY 11948, USA","[40.957171, -72.5721058]"
"Fjord Winery, US","23501 US-101, Hoodsport, WA 98548, USA","[47.3940285, -123.1466512]"
"Solar de Cambres Winery, Portugal","Cambres, Portugal","[41.1292567, -7.8086389]"
"Bodegas Hispano Suizas Winery, Spain","Ctra. Nacional 322, Km 451.7, El Pontón, Valencia, Spain","[39.4659625, -1.1502212]"
"ChÃ¢teau de Jonquieres Winery, France","Château de Jonquières, Grand Rue, 34725 Jonquières, France","[43.6760228, 3.4747951]"
"Quinta Monteiro de Matos Winery, Portugal","R. de São Vicente, 2000-699 Santarém, Portugal","[39.3697699, -8.6132058]"
"Mas Fi Winery, Spain","Carrer del Carme, 115, 43376 Poboleda, Tarragona, Spain","[41.23559830000001, 0.8469981]"
"Venture Wines, US","Marthas Vineyard Ct, Ventura, CA 93001, USA","[34.2586358, -119.270318]"
"Pratesi Winery, Italy","Via Rizzelli, 10, 59015 Carmignano PO, Italy","[43.823015, 11.002823]"
"Domaine Jean Monnier et Fils Winery, France","20 Rue du 11 Novembre, 21190 Meursault, France","[46.9819474, 4.7680918]"
"Elio Grasso Winery, Italy","Via Ginestra, 12065 Monforte d'Alba CN, Italy","[44.596174, 7.982597]"
"Dewitt Winery, US","5401 US-6, Colona, IL 61241, USA","[41.453679, -90.330625]"
"Domaine du Comte Liger-Belair Winery, France","1 Rue du Château, 21700 Vosne-Romanée, France","[47.160445, 4.9544633]"
"Xurus Winery, US","21 Tamal Vista Blvd #174, Corte Madera, CA 94925, USA","[37.9319773, -122.517112]"
"FranÃ§ois Bertheau Winery, France","5 Rue du Carré, 21220 Chambolle-Musigny, France","[47.1858468, 4.9533114]"
"Roccolo Grassi Winery, Italy","Via S. Giovanni di Dio, 19, 37030 Mezzane di Sotto VR, Italy","[45.4767965, 11.1298138]"
"Ruggeri & C. Winery, Italy","Provincia di Treviso, Via Pra Fontana, 4, 31049 Valdobbiadene, Italy","[45.8806846, 12.0047753]"
"Provence Wine Maker Winery, France","6 Chemin du Roc Fleury, 13100 Aix-en-Provence, France","[43.5264169, 5.465612399999999]"
"Halter Ranch Winery, US","8910 Adelaida Rd, Paso Robles, CA 93446, USA","[35.6393262, -120.8544957]"
"JCK Wine Company Winery, US","13875 S Gardner Rd #1, Olathe, KS 66061, USA","[38.879961, -94.924697]"
"Andrew Peace Winery, Australia","4077 Murray Valley Hwy, Piangil VIC 3597, Australia","[-35.0653497, 143.3329153]"
"Castello di Corbara Winery, Italy","Lago di Corbara, Provincia di Terni, Italy","[42.7168337, 12.2519308]"
"Addamo Winery, US","400 E Clark Ave # E, Santa Maria, CA 93455, USA","[34.8648955, -120.4431743]"
"Domaine Martin Winery, France","12 Rue de l'Ange, 68000 Colmar, France","[48.0786439, 7.3601921]"
"Lieubeau Winery, France","La Croix de La Bourdinière, 44690 Château-Thébaud, France","[47.1122526, -1.4354543]"
"Cantina Progettidivini Winery, Italy","Via Iº Settembre, 20, 31010 Farra di Soligo TV, Italy","[45.91363700000001, 12.156642]"
"Kennedy Point Winery, New Zealand","44 Donald Bruce Rd, Surfdale, 1081, New Zealand","[-36.8062727, 175.02569]"
"Marco Zunino Winery, Argentina","San Rafael, Mendoza Province, Argentina","[-34.7490507, -68.103045]"
"Van Duzer Winery, US","11975 Smithfield Rd, Dallas, OR 97338, USA","[44.9858025, -123.2786768]"
"1+1=3 Winery, Spain","nova ubicació, Mas Romaní, S/N, 08736 Font-rubí, Barcelona, Spain","[41.39434, 1.695465]"
"Eight Bells Winery, US","6213 Roosevelt Way NE ste b, Seattle, WA 98115, USA","[47.67370409999999, -122.3176466]"
"Holdredge Winery, US","51 Front St, Healdsburg, CA 95448, USA","[38.605923, -122.86204]"
"Valenciso Winery, Spain","Ollauri, 26220 Ollauri, La Rioja, Spain","[42.539801, -2.828636]"
"Lichen Estate Winery, US","11001 County Rd 151, Boonville, CA 95415, USA","[39.0455224, -123.4076253]"
"Strehn Winery, Austria","Deutschkreutz-Weinbergweg, 7301 Deutschkreutz, Austria","[47.59379500000001, 16.64398]"
"Tenuta Sarno 1860 Winery, Italy","Contrada Serroni, 4/b, 83100 Avellino AV, Italy","[40.9100787, 14.7658166]"
"Domaine la Bastide Blanche Winery, France","367 Route des Oratoires, 83330 Le Castellet, France","[43.2225069, 5.7537764]"
"ChÃ¢teau Laroque Winery, France","33330 Saint-Christophe-des-Bardes, France","[44.8907071, -0.1194137]"
"ChÃ¢teau Le Boscq Winery, France","Château Bosq, 33180 Saint-Estèphe, France","[45.273159, -0.7821899999999999]"
"ChÃ¢teau Roche-Lalande Winery, France","Poitevin, Route de Pommarède, 33640 Castres-Gironde, France","[44.6840249, -0.4686683]"
"ChÃ¢teau Saint-AndrÃ© Corbin Winery, France","1 Saint-André, 33570 Montagne, France","[44.9317876, -0.1440614]"
"Barra of Mendocino Winery, US","7051 N State St, Redwood Valley, CA 95470, USA","[39.2462537, -123.2074254]"
"ChÃ¢teau Gazin Rocquencourt Winery, France","78150 Rocquencourt, France","[48.837144, 2.1107619]"
"H. & M. Hofer Winery, Austria","Neubaugasse 66, 2214 Auersthal, Austria","[48.3712574, 16.6414976]"
"Hutter Winery, Austria","St. Pöltnerstraße 385, 3512 Mautern/Wachau, Austria","[48.3895241, 15.5915834]"
"Heredad Ugarte Winery, Spain","A-124, Km 61, 01309 Guardia, Álava, Spain","[42.56965700000001, -2.613959]"
"Julia's Dazzle Winery, US","1604 Frenchtown Rd, Walla Walla, WA 99362, USA","[46.0701256, -118.4902834]"
"Vignobles Raymond Winery, France","3 Lagarde, 33540 Saint-Laurent-du-Bois, France","[44.6452724, -0.1530783]"
"Cascina del Monastero Winery, Italy","Cascina Luciani 112/A, 12064 Frazione Annunziata, La Morra CN, Italy","[44.633787, 7.959465000000001]"
"ChÃ¢teau Chapelle d'AliÃ©nor Winery, France","8145 W Sinclair St, West Baden Springs, IN 47469, USA","[38.56171, -86.611716]"
"ChÃ¢teau de Lardiley Winery, France","Rue Chateau, L'Ardiley, 33410 Cadillac, France","[44.637411, -0.3003]"
"Chateau de Sadran Winery, France","19270 Sadroc, France","[45.283127, 1.549174]"
"Clos des Justices Winery, France","9 Voie Communale, 33210 Preignac, France","[44.5818738, -0.3071012]"
"Dehesa de los CanÃ³nigos Winery, Spain","Carretera de las Peñas de San Pedro, Km 5.5, 02080 Albacete, Spain","[38.928369, -1.863477]"
"Diversion Winery, US","19203 Old U.S. 40, Higginsville, MO 64037, USA","[39.0003838, -93.75373160000001]"
"G. Reedy Winery, US","1292 Hurlbut Ave, Sebastopol, CA 95472, USA","[38.416676, -122.8393501]"
"Archer Winery, US","32230 NE Old Parrett Mountain Rd, Newberg, OR 97132, USA","[45.314598, -122.910698]"
"De Alberto Winery, Spain","Ctra. Valdestillas, 2, 47231 Serrada, Valladolid, Spain","[41.4575496, -4.8607364]"
"Domaine de Millet Winery, France","3356 route du Parleboscq, 32800 Eauze, France","[43.888656, 0.078663]"
"Domaine Seailles Winery, France","D35, 32330 Mouchan, France","[43.891708, 0.30093]"
"Castelo de Medina Winery, Spain","Carretera CL-602, Km 48, 47465 Villaverde de Medina, Valladolid, Spain","[41.3080528, -5.014357599999999]"
"ChÃ¢teau la ColombiÃ¨re Winery, France",Colombia,"[4.570868, -74.297333]"
"Domaine de Ballade Winery, France","Route de Bessan, 34500 Béziers, France","[43.3504328, 3.2703542]"
"Domaine Uby Winery, France","UBY, 32150 Cazaubon, France","[43.92522899999999, -0.025076]"
"Save Me San Francisco Winery, US","San Francisco, CA, USA","[37.7749295, -122.4194155]"
"Paradisone Winery, Italy","Strada Provinciale del Brunello, 53024 Montalcino SI, Italy","[43.063654, 11.498039]"
"Saint-Jean des Sources Winery, France","2825 St Helena Hwy, St Helena, CA 94574, USA","[38.5176281, -122.4901373]"
"In Situ Winery, Chile","E-765 2220, San Esteban, Región de Valparaíso, Chile","[-32.8147504, -70.5640483]"
"Lleiroso Winery, Spain","Carretera Monasterio, s/n, 47359 Valbuena de Duero, Valladolid, Spain","[41.636142, -4.263898]"
"Lobo Hills Winery, US","8232 38th Ave NE, Seattle, WA 98115, USA","[47.689387, -122.287148]"
"Marcel Couturier Winery, France","Les Pelées, 71960 Fuissé, France","[46.27722139999999, 4.7582021]"
"Zinderella Winery, US","5954 E Kettleman Ln, Lodi, CA 95240, USA","[38.1157892, -121.2431235]"
"ChÃ¢teau de Beauregard Winery, France","Beauregard, 71960 Fuissé, France","[46.289929, 4.75059]"
"Domaine Arnoux PÃ¨re et Fils Winery, France","5 Rue de Ley, 21200 Chorey-les-Beaune, France","[47.04920569999999, 4.8683194]"
"Abadia Retuerta Winery, Spain","Abadía Retuerta LeDomaine, 47195 Sardón de Duero, Valladolid, Valladolid, Spain","[41.61635100000001, -4.410638]"
"Battle Creek Winery, US","2829 US-50, Beaufort, MO 63013, USA","[38.4322575, -91.1160261]"
"Casado Morales Winery, Spain","La Poveda Hiribidea, 14, 01306 Lapuebla de Labarca, Araba, Spain","[42.4918681, -2.576554]"
"Solitary Cellars Winery, US","32749 Ave 7 B, Madera, CA 93637, USA","[36.85387559999999, -119.9506282]"
"Thibault Winery, France","40 Rue du 18 Décembre, 21700 Nuits-Saint-Georges, France","[47.135299, 4.95819]"
