"Moura Basto Winery, Portugal",Portugal,"[39.39987199999999, -8.224454]"
"Tuck Beckstoffer Winery, US","230 N Fork Crystal Springs Rd, St Helena, CA 94574, USA","[38.556802, -122.49216]"
"Vaucher PÃ¨re et Fils Winery, France",France,"[46.227638, 2.213749]"
"Ma VeritÃ© Winery, France","151 Veritas Lane, Afton, VA 22920, USA","[38.0153251, -78.8363227]"
"Girolate Winery, France",France,"[46.227638, 2.213749]"
"ChÃ¢teau MÃ©tairie Neuve Winery, France","100 Rue Charlemagne Dr, Braselton, GA 30517, USA","[34.1017745, -83.8177127]"
"PoÅ¡ip Äara Winery, Croatia",,
"Pallas Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Lurra Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Three Knights Winery, US","5641 US-12, Walla Walla, WA 99362, USA","[46.050716, -118.457492]"
"Joey Tensley Winery, US","2900 Grand Ave, Los Olivos, CA 93441, USA","[34.665687, -120.114703]"
"Trio Winery, Chile",Chile,"[-35.675147, -71.542969]"
"Jamieson Canyon Winery, US","1 Kirkland Ranch Rd, American Canyon, CA 94503, USA","[38.22036689999999, -122.2288018]"
"Augey Winery, France",France,"[46.227638, 2.213749]"
"Les Hauts de Lagarde Winery, France","3 Lagarde, 33540 Saint-Laurent-du-Bois, France","[44.6452724, -0.1530783]"
"Lola Kay Winery, US",United States,"[37.09024, -95.712891]"
"Forefront Winery, US",,
"Il Colombaio di Santa Chiara Winery, Italy","Località Racciano, 9, 53037 San Gimignano SI, Italy","[43.455559, 11.033513]"
"Domaine Christian Moreau PÃ¨re et Fils Winery, France","26 Avenue d'Oberwesel, 89800 Chablis, France","[47.8159241, 3.8047754]"
"BÃ©res Winery, Hungary","405 MO-165, Branson, MO 65616, USA","[36.6345762, -93.28212359999999]"
"2 Up Winery, Australia",Australia,"[-25.274398, 133.775136]"
"PatagÃ³n Winery, Chile",Chile,"[-35.675147, -71.542969]"
"ChÃ¢teau de Beauregard-Ducourt Winery, France","Le Hourc, 33760 Ladaux, France","[44.704201, -0.2474417]"
"ChÃ¢teau de TignÃ© Winery, France","15900 Rue Devin, Traverse City, MI 49686, USA","[44.9195025, -85.5020069]"
"Aldo Clerico Winery, Italy",Italy,"[41.87194, 12.56738]"
"Orion Wine Winery, Italy","Via R. Zandonai, 12, 38015 Lavis TN, Italy","[46.1400878, 11.1047423]"
"Ãster Winery, Spain",,
"Domaine BÃ¨gue-Mathiot Winery, France",France,"[46.227638, 2.213749]"
"Andrieux & Fils Winery, France",France,"[46.227638, 2.213749]"
"Skalli Winery, France",France,"[46.227638, 2.213749]"
"ChÃ¢teau les Berthets Winery, France","100 Rue Charlemagne Dr, Braselton, GA 30517, USA","[34.1017745, -83.8177127]"
"Villa Conchi Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Lelia Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"ChÃ¢teau Haut Millet Winery, France","3356 route du Parleboscq, 32800 Eauze, France","[43.888656, 0.078663]"
"ChÃ¢teau les Grands  MarÃ©chaux Winery, France",France,"[46.227638, 2.213749]"
"ChÃ¢teau Roustaing Winery, France","2290 S French Rd, Lake Leelanau, MI 49653, USA","[44.9484416, -85.7551398]"
"Ferrari Iris e Figli Winery, Italy","Via Pasubio, 87, 57023 Cecina LI, Italy","[43.2807745, 10.5458805]"
"Mocine Winery, Italy",Italy,"[41.87194, 12.56738]"
"Ricochet Winery, US",,
"Finca El Encinal Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"ChÃ¢teau La Caussade Winery, France","8 Route de Labrousse, 33390 Saint-Martin-Lacaussade, France","[45.147977, -0.648755]"
"Vatan Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"ViÃ±as de Garza Winery, Mexico","Baja California, Mexico","[32.0261242, -116.615324]"
"The Grifter Winery, US",,
"Ramseyer Winery, US",United States,"[37.09024, -95.712891]"
"Merriman Winery, US","1732 US-281, St Paul, NE 68873, USA","[41.2810512, -98.4496532]"
"SchÃ¤fer-FrÃ¶hlich Winery, Germany",Germany,"[51.165691, 10.451526]"
"Tierra y Mar Winery, US","Mission St & 5th Ave, Carmel-By-The-Sea, CA 93921, United States","[36.5566571, -121.920859]"
"ChÃ¢teau Capbern Winery, France","100 Rue Charlemagne Dr, Braselton, GA 30517, USA","[34.1017745, -83.8177127]"
"Oak Ridge Winery, US","6100 E Victor Rd, Lodi, CA 95240, USA","[38.13655079999999, -121.2415325]"
"Notre Vin Winery, US",,
"Conspire Winery, US",,
"ChÃ¢teau Peyredoulle Winery, France","LD La Garrigue, 24240 Saussignac, France","[44.80656399999999, 0.328731]"
"Michel et Joana Ecard Winery, France",France,"[46.227638, 2.213749]"
"ChÃ¢teau Barrail Chevrol Winery, France",France,"[46.227638, 2.213749]"
"Devona Winery, US",,
"Love Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Cerbaiona Winery, Italy","53024 Montalcino, Province of Siena, Italy","[43.0419448, 11.5255422]"
"Cryptic Winery, US",,
"F.J. Serra Winery, US",,
"Quasar Winery, Chile",Chile,"[-35.675147, -71.542969]"
"Mas del PÃ©riÃ© Winery, France","D5, Route de villeveyrac, 34530 Montagnac, France","[43.488586, 3.517665]"
"ChÃ¢teau Fontaine Winery, France","2290 S French Rd, Lake Leelanau, MI 49653, USA","[44.9484416, -85.7551398]"
"ChÃ¢teau Peyros Winery, France",France,"[46.227638, 2.213749]"
"Corte Giacobbe Winery, Italy","Via Moschina, 11, 37030 Roncà VR, Italy","[45.472767, 11.307662]"
"Seed Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"The Six Masters Winery, Australia",Australia,"[-25.274398, 133.775136]"
"R.L. Buller & Son Winery, Australia",Australia,"[-25.274398, 133.775136]"
"Campo Lindo Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Calamares Winery, Portugal",Portugal,"[39.39987199999999, -8.224454]"
"Laberinto Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"Luis Soares Duarte Winery, Portugal",Portugal,"[39.39987199999999, -8.224454]"
"Domaine de Saint-Guirons Winery, France",France,"[46.227638, 2.213749]"
"Arissa Jane Winery, US","23837 US-385, Hill City, SD 57745, USA","[43.9497417, -103.5225896]"
"Mount Baker Vineyards, US","4298 Mt Baker Hwy, Everson, WA 98247, USA","[48.8414407, -122.2566546]"
"Ombu Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"Trombetta Winery, US",,
"ChÃ¢teau la Tonnelle Winery, France","33330 Saint-Émilion, France","[44.89839870000001, -0.1444376]"
"ChÃ¢teau Landat Winery, France","2290 S French Rd, Lake Leelanau, MI 49653, USA","[44.9484416, -85.7551398]"
"Michael Bernard Winery, US",United States,"[37.09024, -95.712891]"
"ChÃ¢teau du RouÃ«t Winery, France",France,"[46.227638, 2.213749]"
"Josh Cellars Winery, US",,
"Kirkland Signature Winery, Argentina","Kirkland, WA, USA","[47.6768927, -122.2059833]"
"ChÃ¢teau Trians Winery, France","8145 W Sinclair St, West Baden Springs, IN 47469, USA","[38.56171, -86.611716]"
"Attic Cellar Winery, US","10354 E, 5761, US-290, Fredericksburg, TX 78624, United States","[30.224014, -98.72642499999999]"
"Marques de Arienzo Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Abelis Carthago Winery, Spain","300 Massachusetts Ave NE, Washington, DC 20002, USA","[38.894637, -77.001361]"
"Aura Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Cigar Box Winery, Chile",Chile,"[-35.675147, -71.542969]"
"Mas de Guiot Winery, France",France,"[46.227638, 2.213749]"
"Longridge (S.Af) Winery, South Africa","Eikendal Road, Off, R44, 7600, South Africa","[-34.016526, 18.832969]"
"Glen Erskine Winery, South Africa",South Africa,"[-30.559482, 22.937506]"
"Beaumont des CrayÃ¨res Winery, France","8145 W Sinclair St, West Baden Springs, IN 47469, USA","[38.56171, -86.611716]"
"ChÃ¢teau Destieux Winery, France",France,"[46.227638, 2.213749]"
"Aether Wine Company Winery, US",,
"Maestro Sanguineti Winery, Italy",Italy,"[41.87194, 12.56738]"
"Mt. Beautiful Winery, ","11 Hall St, Cheviot 7310, New Zealand","[-42.8143658, 173.2733757]"
"Alta Cima Winery, Chile",Chile,"[-35.675147, -71.542969]"
"Shoup Winery, US","1604 Frenchtown Rd, Walla Walla, WA 99362, USA","[46.0701256, -118.4902834]"
"Cerridwen Winery, US",,
"Croix de Beaucaillou Winery, France",France,"[46.227638, 2.213749]"
"ChÃ¢teau Grand-Puy-Lacoste Winery, France","33250 Pauillac, France","[45.1905514, -0.7691468]"
"ChÃ¢teau la Couspaude Winery, France","33330 Saint-Émilion, France","[44.8965232, -0.1500622]"
"R Wines, Australia",,
"Espiritu de Argentina Winery, Argentina","Sarmiento 212, Mendoza, Argentina","[-32.890193, -68.842388]"
"Lucky Frog Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"Fat Barrel Winery, South Africa",South Africa,"[-30.559482, 22.937506]"
"MAN Family Wines, South Africa",South Africa,"[-30.559482, 22.937506]"
"Black Cabra Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"Boyle MacDonald Winery, US",United States,"[37.09024, -95.712891]"
"Matua Winery, New Zealand","311 Waikoukou Valley Rd, Huapai, Waimauku 0882, New Zealand","[-36.7432256, 174.50601]"
"Moone-Tsai Winery, US","3111 St Helena Hwy, St Helena, CA 94574, USA","[38.5283891, -122.5016992]"
"ChÃ¢teau Camelot la Chapelle Winery, France",France,"[46.227638, 2.213749]"
"ChÃ¢teau Gloria Winery, France",France,"[46.227638, 2.213749]"
"ChÃ¢teau Queyssard Winery, France",France,"[46.227638, 2.213749]"
"Northfield Winery, New Zealand",New Zealand,"[-40.900557, 174.885971]"
"Spadaio e Piecorto Winery, Italy",Italy,"[41.87194, 12.56738]"
"S.R. Tonella Winery, US",,
"Chiara Boschis - E. Pira e Figli Winery, Italy","Via Vittorio Veneto, 1, 12060 Barolo CN, Italy","[44.610032, 7.940128]"
"Pedestal Winery, US","1604 Frenchtown Rd, Walla Walla, WA 99362, USA","[46.0701256, -118.4902834]"
"Eric Guerra Winery, US",,
"ChÃ¢teau Renard Mondesir Winery, France",France,"[46.227638, 2.213749]"
"Tinpot Hut Winery, New Zealand",New Zealand,"[-40.900557, 174.885971]"
"Rally Point Wines, US",,
"Abad Winery, Spain","Calle la Coruña, 396, 24549 Carracedelo, León, Spain","[42.563164, -6.716228999999999]"
"Barking Sheep Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"Val di Botte Winery, Italy",Italy,"[41.87194, 12.56738]"
"Voila! Winery, US","9983 N US-259, Broken Bow, OK 74728, USA","[34.1612865, -94.7588062]"
"PingÃ³n Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Biokult Winery, Austria",Austria,"[47.516231, 14.550072]"
"Smoking Loon Winery, US",,
"Domados Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"ViÃ±edos MarchigÃ¼e Winery, Chile",Chile,"[-35.675147, -71.542969]"
"The Great Oregon Wine Company Winery, US","2155 NE Lafayette Ave, McMinnville, OR 97128, USA","[45.2252079, -123.1751832]"
"Vinihold Winery, Portugal","Portugal, EM502, Portugal","[41.1638705, -7.511563199999999]"
"ChÃ¢teau La Gabarre Winery, France","2290 S French Rd, Lake Leelanau, MI 49653, USA","[44.9484416, -85.7551398]"
"ChÃ¢teau Cavalier Winery, France","2290 S French Rd, Lake Leelanau, MI 49653, USA","[44.9484416, -85.7551398]"
"Fuchsia Winery, US","23837 US-385, Hill City, SD 57745, USA","[43.9497417, -103.5225896]"
"Pegaso Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"There Wines, US",United States,"[37.09024, -95.712891]"
"LVE Winery, US","849 Zinfandel Ln, St Helena, CA 94574, USA","[38.481946, -122.4346645]"
"Ãrale Winery, US",,
"ChÃ¢teau Clos Bourbon Winery, France",France,"[46.227638, 2.213749]"
"Scambia Winery, Italy",Italy,"[41.87194, 12.56738]"
"Don Rodolfo Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"Casa Catelli Winery, Italy",Italy,"[41.87194, 12.56738]"
"Inconceivable Winery, US",,
"Codirosso Winery, Italy",Italy,"[41.87194, 12.56738]"
"Quintana de Cue Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Quintet Winery, US","15523 US-97, Culver, OR 97734, USA","[44.412201, -121.1986759]"
"Domaine des CorbilliÃ¨res Winery, France","Chemin de Moscou, 11300 Brugairolles, France","[43.12002349999999, 2.1631046]"
"ChÃ¢teau la Rose du Pin Winery, France","Le Hourc, 33760 Ladaux, France","[44.704201, -0.2474417]"
"ChÃ¢teau Pilet Winery, France","2290 S French Rd, Lake Leelanau, MI 49653, USA","[44.9484416, -85.7551398]"
"ChÃ¢teau PrieurÃ©-Lichine Winery, France",France,"[46.227638, 2.213749]"
"Feliz Noche Winery, US","10352 E US Highway 290, Hye, TX 78635, United States","[30.242681, -98.57238199999999]"
"Renaudin Winery, US",,
"Mas La Mola Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Gallo Signature Series Winery, US",,
"Domaine AdÃ¨le RouzÃ© Winery, France",France,"[46.227638, 2.213749]"
"Yazgan Winery, Turkey",Turkey,"[38.963745, 35.243322]"
"ChÃ¢teau Auguste Winery, France",France,"[46.227638, 2.213749]"
"ChÃ¢teau Malbat Winery, France",France,"[46.227638, 2.213749]"
"Script & Seal Winery, US",,
"The Gnome Knows Winery, France",France,"[46.227638, 2.213749]"
"Villa Bizzarri Winery, Italy","Loc. Villa Bizzarri, 64010 Torano Nuovo TE, Italy","[42.81751500000001, 13.768854]"
"Broke Ass Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"La di Motte Winery, Italy",Italy,"[41.87194, 12.56738]"
"Hawk Crest Winery, US","5401 US-6, Colona, IL 61241, USA","[41.453679, -90.330625]"
"Vino Con Brio Winery, US",,
"PrÃ©selÃ¶ Winery, Hungary",Hungary,"[47.162494, 19.5033041]"
"Rubus Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"Spinelli Winery, Italy","Via Piana La Fara, 90, 66041 Atessa CH, Italy","[42.1219084, 14.401085]"
"Meulnart PÃ¨re et Fils Winery, France","8145 W Sinclair St, West Baden Springs, IN 47469, USA","[38.56171, -86.611716]"
"Francis Berwyn Winery, US","100 Pythian Rd, Santa Rosa, CA 95409, USA","[38.436705, -122.576548]"
"Benincasa Winery, Italy",Italy,"[41.87194, 12.56738]"
"White Clover Winery, New Zealand",New Zealand,"[-40.900557, 174.885971]"
"Skuttlebutt Winery, Australia",Australia,"[-25.274398, 133.775136]"
"Lar de Sotomayor Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"100 Percent Wine Winery, US",,
"Frederico Meireles & Familia Winery, Portugal",Portugal,"[39.39987199999999, -8.224454]"
