"ChÃ¢teau Lafargue Winery, France","5 Impasse Domy, 33650 Martillac, France","[44.7190343, -0.5512942]"
"ChÃ¢teau Peynaud-Bagnac Winery, France","46270 Bagnac-sur-Célé, France","[44.66641, 2.158041]"
"ChÃ¢teau Romer du Hayot Winery, France","Andoyse, 33720 Barsac, France","[44.5927333, -0.3424077]"
"Lost Creek Winery, US","43285 Spinks Ferry Rd, Leesburg, VA 20176, USA","[39.200244, -77.4958217]"
"River Star Winery, US","7450 Estrella Rd, San Miguel, CA 93451, USA","[35.718796, -120.641242]"
"Summit Estates Winery, US","19 Hillside Ave, Summit, NJ 07901, USA","[40.7200253, -74.3610479]"
"Valerie Hill Winery, US","1687 Marlboro Rd, Stephens City, VA 22655, USA","[39.089864, -78.274333]"
"Dillon Winery, US","Vineyard Dr, Rolla, MO 65401, USA","[37.9473906, -91.7091174]"
"Darien Winery, Spain","km.7 (N-232), Ctra. de Logroño a Zaragoza, 26006 Logroño, La Rioja, La Rioja, Spain","[42.4507646, -2.3609388]"
"Cyan Winery, Spain","Ctra Valdefinjas-Venialbo Km. 9,2, 49800 Toro, Zamora, Spain","[41.434908, -5.483293]"
"Domaine Gresser Winery, France","2 Rue de l'École, 67140 Andlau, France","[48.3864461, 7.416105000000001]"
"Domaine le Galantin Winery, France","690 Chemin du Galantin, 83330 Le Castellet, France","[43.169389, 5.774055]"
"Gerhard Pittnauer Winery, Austria","Neubaugasse 90, 7122 Gols, Austria","[47.9063112, 16.9063271]"
"Andrea Felici Winery, Italy","Contrada S Isidoro, 28, 62021 Apiro MC, Italy","[43.41341449999999, 13.1081969]"
"Domaine de la Garenne Winery, France","D266, 83740 La Cadière-d'Azur, France","[43.1893717, 5.7508418]"
"Domaine Sautereau Winery, France","18300 Crézancy-en-Sancerre, France","[47.316555, 2.7641917]"
"Brigadoon Winery, US","2170 Clifford Rd, Tripoli, WI 54564, USA","[45.5678195, -90.043323]"
"Astrolabe Winery, New Zealand","197 Rapaura Rd, Springlands, Rapaura 7273, New Zealand","[-41.48321560000001, 173.8402299]"
"Fairbank Sutton Grange Winery, Australia","Carnochans Rd, Sutton Grange VIC 3448, Australia","[-36.95754830000001, 144.353708]"
"ViÃ±a Godeval Winery, Spain","Xagoaza, s/n, 32317 O Barco, Ourense, Spain","[42.435848, -7.004993]"
"Gotin Winery, Spain","Calle la Coruña, 396, 24549 Carracedelo, León, Spain","[42.563164, -6.716228999999999]"
"Darting Winery, Germany","Am Falltor 4, 67098 Bad Dürkheim, Germany","[49.4641447, 8.1818039]"
"Recorba Winery, Spain","Monasterio de Corias, s/n, 33800 Cangas del Narcea, Asturias, Spain","[43.196174, -6.5425352]"
"Bird in Hand Winery, Australia","Bird In Hand Rd & Pfeiffer Rd, Woodside SA 5244, Australia","[-34.9568917, 138.8953173]"
"ChÃ¢teau DauphinÃ© Rondillon Winery, France","8 Rue Jean Faux, 33410 Loupiac, France","[44.6312317, -0.2797997]"
"Huber & BlÃ©ger Winery, France","19816 Huber Rd, Borden, IN 47106, USA","[38.422711, -85.9287525]"
"Bodega Beleluin Winery, Spain","Calle Ctra. Estación, 12, 26509 Alcanadre, La Rioja, Spain","[42.4050711, -2.1229081]"
"D'Alessandro Winery, Italy","Localita' Manzano, 15, 52044 Cortona AR, Italy","[43.23474969999999, 11.915056]"
"Moon Mountain Vineyard, US","1700 Moon Mountain Rd, Sonoma, CA 95476, USA","[38.3469741, -122.461617]"
"Teresa Raiz Winery, Italy","Via della Roggia, 22, 33040 Povoletto UD, Italy","[46.134066, 13.2963324]"
"Domingo Molina Winery, Argentina","Cafayate, Salta Province, Argentina","[-26.0369182, -66.0186078]"
"Vins d'Orrance Winery, South Africa","95 Hout St, Cape Town City Centre, Cape Town, 8001, South Africa","[-33.9203353, 18.4184575]"
"Quinta dos Roques Winery, Portugal","Rua Direita 12, 3530, Portugal","[40.550944, -7.751012999999999]"
"Herdade dos Grous Winery, Portugal","Herdade dos Grous, 7800-601 Albernoa, Portugal","[37.879033, -7.941006]"
"Redmon Winery, US","867 Dowdell Ln, St Helena, CA 94574, USA","[38.49995029999999, -122.4562878]"
"Obrien & Obrien Winery, US","1200 Orchard Ave, Napa, CA 94558, USA","[38.3460309, -122.3398464]"
"Castello San Donato in Perano Winery, Italy","Via Pianigiani, 7, 53017 Radda in Chianti SI, Italy","[43.4863157, 11.3728369]"
"Luciano Sandrone Winery, Italy","Via Pugnane, 4, 12060 Barolo CN, Italy","[44.6208903, 7.954625300000001]"
"Benjamin Romeo Winery, Spain","Crta. a Baños de Ebro, Km1, 26338 San Vicente de la Sonsierra, La Rioja, La Rioja, Spain","[42.562611, -2.751699]"
"Franco Molino Cascina Rocca Winery, Italy","Frazione Annunziata Rocca 117, 12064 La Morra CN, Italy","[44.6292029, 7.955963000000001]"
"Laura Michael Winery, US","2250 Lake County Hwy, Calistoga, CA 94515, USA","[38.59183, -122.577861]"
"MacLeod Winery, US","740 Lawndale Rd, Kenwood, CA 95452, USA","[38.421511, -122.570356]"
"Paetra Winery, US","Petra Ct NE, Albuquerque, NM 87122, USA","[35.1617197, -106.5303853]"
"Cabreo Winery, Italy","Via Firenze, 14, 55049 Viareggio LU, Italy","[43.8782304, 10.238221]"
"Domaine Roumagnac Winery, France","Roumagnac, 81600 Gaillac, France","[43.894837, 1.880409]"
"Provincial Vineyards, US","14373 NW Timmerman Rd, Forest Grove, OR 97116, USA","[45.624663, -123.2197631]"
"Tenuta di Trinoro Winery, Italy","Via Val d'Orcia, 15, 53042 Chianciano Terme SI, Italy","[42.9660558, 11.8132262]"
"Bernard Remy Winery, France","19 Rue des Auges, 51120 Allemant, France","[48.757908, 3.799452]"
"Bird Winery, New Zealand","6 Oreti Cres, Papamoa Beach, Papamoa 3118, New Zealand","[-37.7040975, 176.2741937]"
"Bodegas BarÃ³n Winery, Spain","Avda. Vizcaya, 2. Barrio de la Estación, 26200 Haro, La Rioja, Spain","[42.5823388, -2.8467539]"
"Bortomiol Winery, Italy","Via G. Garibaldi, 142, 31049 Valdobbiadene TV, Italy","[45.8978203, 11.9850207]"
"Cordeuil Winery, France","2 Rue de Fontette, 10360 Noé-les-Mallets, France","[48.1006813, 4.5695446]"
"Seven Rings Winery, US","Ring Dove Ct, Elk Grove, CA 95624, USA","[38.4423684, -121.3755195]"
"Toi Toi Winery, New Zealand","41 Gouland Rd, Spring Creek 7202, New Zealand","[-41.454844, 173.9658471]"
"Le Contesse Winery, Italy","Tezze di Vazzola, Via Luigi Cadorna, 39, 31020 Vazzola TV, Italy","[45.81773949999999, 12.372821]"
"Valle Reale Winery, Italy","Contrada S. Calisto, Popoli PE, Italy","[42.1787061, 13.8052886]"
"Coppiere Winery, Italy","Via Stazione, 43, 39040 Ora BZ, Italy","[46.359768, 11.298505]"
"Fattoria Bini Winery, Italy","Piazza Guido Guerra, 53, 50053 Empoli FI, Italy","[43.722486, 10.948086]"
"Delectus Winery, US","1091 St Helena Hwy, St Helena, CA 94574, USA","[38.484293, -122.4462626]"
"Dreolino Winery, Italy","Via Fiorentina, 5, 50068 Rufina FI, Italy","[43.8171169, 11.4833629]"
"Dussek Family Cellars Winery, US","15500 Woodinville-Redmond Road Northeast C600, Woodinville, WA 98072, United States","[47.7400262, -122.1546965]"
"Fattoria di Sammontana Winery, Italy","Via Sammontana, 5, 50056 Montelupo Fiorentino FI, Italy","[43.714924, 11.007763]"
"Tenuta di Valgiano Winery, Italy","Via Valgiano, 7, 55012 Capannori LU, Italy","[43.9062, 10.592118]"
"Cavino Winery, Greece","Simpolitia 251 00, Greece","[38.2613519, 22.0616762]"
"Quinta da Muradella Winery, Spain","Lugar Abedes, 220, 32615 Verín, Ourense, Spain","[41.939254, -7.4201941]"
"Tendril Winery, US","3500 NW Bridge Farmer Rd, Gaston, OR 97119, USA","[45.41776249999999, -123.1530906]"
"Son Bordils Winery, Spain","Carretera Inca-Sineu, Km. 4, 1, 07300 Inca, Illes Balears, Spain","[39.6874313, 2.9430929]"
"Tyrus Evan Winery, US","120 N Pine St, Carlton, OR 97111, USA","[45.2945252, -123.1768543]"
"Cellar Marti Fabra Carreras Winery, Spain","Barri del Vic, 26, 17751 Sant Climent Sescebes, Girona, Spain","[42.3713278, 2.98173]"
"Meloni Winery, Italy","Via Antonio Gallus, 79, 09047 Selargius CA, Italy","[39.2521911, 9.171203199999999]"
"9 Mile Road Winery, Australia","9 Winery Rd, Currency Creek SA 5214, Australia","[-35.43563220000001, 138.7779342]"
"The Forager Winery, US","231 8th Ave, New York, NY 10011, USA","[40.7445688, -73.99925329999999]"
"Heartland Winery, Australia","3/154 Fullarton Rd, Rose Park SA 5067, Australia","[-34.931488, 138.624324]"
"Killibinbin Winery, Australia","Lake Plains Rd, Langhorne Creek SA 5255, Australia","[-35.339734, 139.04799]"
"Adzic Winery, Croatia","Ul. Republike Hrvatske 9, 34340, Kutjevo, Croatia","[45.4162696, 17.8781435]"
"Midalidare Winery, Bulgaria","Mogilovo 6239, 6239 s. Mogilovo, Bulgaria","[42.341845, 25.406055]"
"Schiopetto Winery, Italy","Via Palazzo Arcivescovile, 1, 34070 Capriva del Friuli GO, Italy","[45.95167559999999, 13.5071621]"
"ChÃ¢teau Fayau Winery, France","Le Fayau, 44850 Ligné, France","[47.436616, -1.3701239]"
"ChÃ¢teau Haut Seguin Winery, France","Seguin, 33360 Lignan-de-Bordeaux, France","[44.79516539999999, -0.4150954]"
"ChÃ¢teau Lamothe Winery, France","295 Chemin de l'Église, 33550 Haux, France","[44.7338193, -0.3780356]"
"ChÃ¢teau le Gardera Winery, France","42410 Vérin, France","[45.45012029999999, 4.7518498]"
"ChÃ¢teau Roland-La-Garde Winery, France","8 La Garde, 33390 Saint-Seurin-de-Cursac, France","[45.1529227, -0.6307522999999999]"
"Dom Caudron Winery, France","10 Rue Jean York, 51700 Passy-Grigny, France","[49.1260662, 3.6779285]"
"Famille d'Amecourt Winery, France","Bellevue, 33540 Sauveterre-de-Guyenne, France","[44.6783656, -0.05992579999999999]"
"Tenuta Sant'Anna Winery, Italy","Via Monsignor Zovatto P. L., 71, 30020 Loncon di Annone Veneto VE, Italy","[45.751352, 12.7123369]"
"Rubino Estates Winery, US","1188 Vineyard Ave, Pleasanton, CA 94566, USA","[37.6536541, -121.820822]"
"Vino Noceto Winery, US","11011 Shenandoah Rd, Plymouth, CA 95669, USA","[38.5215766, -120.820511]"
"St. Michael Weinkellerei Winery, Germany","609 S Talbot St, St Michaels, MD 21663, USA","[38.781132, -76.221954]"
"Bodega Furlotti Winery, Argentina","Donado 640, 5507 Mendoza, Argentina","[-33.0369293, -68.8725384]"
"Lobo Winery, US","2855 Atlas Peak Rd, Napa, CA 94558, USA","[38.3839409, -122.2420436]"
"Tait Wines, Australia","87 Yaldara Dr, Lyndoch SA 5351, Australia","[-34.5823516, 138.8630592]"
"Luigi Giordano Winery, Italy","Via Secondine, 48, 12050 Barbaresco CN, Italy","[44.723645, 8.0802099]"
"Moscone Winery, Italy","Località S. Anna, 9, 12065 Monforte d'Alba CN, Italy","[44.5708509, 7.975832899999999]"
"ChÃ¢teau des Bardes Winery, France","Château Barde-Haut, 33330 Saint-Christophe-des-Bardes, France","[44.891877, -0.132608]"
"Friedrich-Wilhelm-Gymnasium Winery, Germany","Gervasiusstraße 1, 54290 Trier, Germany","[49.75154, 6.63998]"
"Gilberto Boniperti Winery, Italy","Via Vittorio Emanuele, 43, 28010 Barengo NO, Italy","[45.574227, 8.5120661]"
"Domaine Vincent Delaporte Winery, France","Chavignol, 18300 Sancerre, France","[47.337463, 2.799603]"
"Groom Winery, Australia","28 Langmeil Rd, Tanunda SA 5352, Australia","[-34.518437, 138.956519]"
"ChÃ¢teau Pavie Winery, France","1 Peygenestau, 33330 Saint-Émilion, France","[44.890687, -0.1491023]"
"Basico Winery, Spain","CTRA CM3102 KM 30, 13630 Socuéllamos, Cdad. Real, Spain","[39.34905699999999, -2.789228]"
"Harlaftis Winery, Greece","Achladias, Nemea, 20500, Greece","[37.82133, 22.660998]"
"Agros Winery, Greece","Episkopi Gonia, Thira 847 00, Greece","[36.3827684, 25.4647479]"
"Bosco del Merlo Winery, Italy","Via Postumia, 2, 33076 Pravisdomini PN, Italy","[45.7899944, 12.6642892]"
"Tyee Wine Cellars Winery, US","Tyee Wine Cellars, 26335 Greenberry Rd, Corvallis, OR 97333, USA","[44.458417, -123.323498]"
"Penascal Winery, Spain","Lopez de Haro D Diego Kalea, 66, 48011 Bilbo, Bizkaia, Spain","[43.2647055, -2.9419883]"
"Meteor Winery, US","2181 N 3rd Ave, Napa, CA 94558, USA","[38.3107868, -122.23739]"
"Hughes Wellman Winery, US","Wellman, IA 52356, USA","[41.4641806, -91.8382273]"
"Sirch Winery, Italy","Via Fornalis, 275, 33043 Cividale del Friuli UD, Italy","[46.058998, 13.4563181]"
"McNab Ridge Winery, US","13450 US-101, Hopland, CA 95449, USA","[38.97235, -123.1168792]"
"Monte Largo Winery, Portugal","Monte da Ravasqueira, 7040-121 Arraiolos, Portugal","[38.7465708, -8.0078295]"
"Domaine des Levrys Winery, France","30-32 Voie Communale des Huards, 41700 Cour-Cheverny, France","[47.5302115, 1.4525659]"
"MarquÃ©s de Reala Winery, Spain","Calle Torrea Kalea, 1, 01340 Elciego, Álava, Spain","[42.5116026, -2.6176563]"
"Domaine de l'Arlot Winery, France","21700 Premeaux-Prissey, France","[47.109523, 4.929213]"
"Springhill Cellars Winery, US","2920 NW Scenic Dr, Albany, OR 97321, USA","[44.67101, -123.146152]"
"Twin Oaks Winery, US","6470 Hwy F, Farmington, MO 63640, USA","[37.766573, -90.34598340000001]"
"Vincent Winery, France","1 Rue du Haut Clos, 37210 Vernou-sur-Brenne, France","[47.4174072, 0.8504004]"
"Le Vigne di Domenico Winery, US","5115 Buena Vista Dr, Paso Robles, CA 93446, USA","[35.6743813, -120.6591659]"
"Domiciano de Barrancas Winery, Argentina","Dorrego 4901, 5513 Maipú, Mendoza, Argentina","[-32.946588, -68.75151799999999]"
"Le Battistelle Winery, Italy","Via Sambuco, 110, 37032 Brognoligo-costalunga VR, Italy","[45.4509682, 11.2799964]"
"Nardello Winery, Italy","Via IV Novembre, 56, 37032 Monteforte d'Alpone VR, Italy","[45.4200604, 11.2800247]"
"OnThEdge Winery, US","1732 US-281, St Paul, NE 68873, USA","[41.2810512, -98.4496532]"
"Carlton Hill Winery, US","11511 NW Cummins Rd, Carlton, OR 97111, USA","[45.312162, -123.2353489]"
"Corner 103 Winery, US","VT-103 & Winery Rd, Proctorsville, VT 05153, USA","[43.3875503, -72.6531795]"
"Wargin Wines, US","11 Hangar Way, Watsonville, CA 95076, USA","[36.9293377, -121.7914602]"
"12C Wines, US","12 W Wine St, Uniontown, PA 15401, USA","[39.911195, -79.73288099999999]"
"ChÃ¢teau la Fleur Winery, France","1 Picon, 33330 Saint-Émilion, France","[44.9098548, -0.1675911]"
"El Cortijillo Winery, Spain","Carrer Violeta, 4, 03320 Torre del Pla, Alicante, Spain","[38.2926963, -0.5881588]"
"Challenger Ridge Winery, US","43095 Challenger Rd, Concrete, WA 98237, USA","[48.5415007, -121.8076526]"
"ChÃ¢teau Aney Winery, France","6 Avenue du Haut Médoc, 33460 Cussac-Fort-Médoc, France","[45.1103919, -0.7301172]"
"ChÃ¢teau Arnaud Winery, France","2 Place des Châteaux, 33460 Arcins, France","[45.07251970000001, -0.7264577]"
"ChÃ¢teau Beyzac Winery, France","33180 Vertheuil, France","[45.2638292, -0.8128192999999999]"
"ChÃ¢teau Le Bourdieu Winery, France","1 Route de Troussas, 33340 Valeyrac, France","[45.38467929999999, -0.9035331]"
"ChÃ¢teau Roullet Winery, France","Roullet, 33126 Fronsac, France","[44.93785, -0.280209]"
"Heartfelt Winery, US","995 9th St #201, San Francisco, CA 94130, USA","[37.8258512, -122.3694719]"
"Le Macioche Winery, Italy","S.P. 55 di Sant’Antimo km 4,85, 53024 Montalcino SI, Italy","[43.0237667, 11.5139799]"
"Canevel Winery, Italy","Via Roccat e Ferrari, 17, 31049 Valdobbiadene TV, Italy","[45.8898197, 12.0154284]"
"A. D. Coutelas Winery, France","557 Avenue du Général Leclerc, 51530 Dizy, France","[49.0652492, 3.9649117]"
"Silver Spur Winery, US","115 S. Pecan Street, Hico, TX 76457, United States","[31.9809009, -98.0308087]"
"Tenuta Roletto Winery, Italy","Via Porta Pia, 69, 10090 Cuceglio TO, Italy","[45.3461983, 7.811352200000001]"
"The Counselor Winery, US","10501 US-36, Easton, MO 64443, USA","[39.7478374, -94.67160489999999]"
"Page Cellars Winery, US","19495 144th Ave NE, Woodinville, WA 98072, USA","[47.7687731, -122.1498124]"
"Tintara Winery, Australia","202 Main Rd, McLaren Vale SA 5171, Australia","[-35.212402, 138.536477]"
"ChÃ¢teau d'Agassac Winery, France","15 Rue du Château d'Agassac, 33290 Ludon-Médoc, France","[44.96751829999999, -0.6087599]"
"Feiler-Artinger Winery, Austria","Hauptstraße 3, 7071 Rust, Austria","[47.80115809999999, 16.6746661]"
"Olvena Winery, Spain","Paraje El Ariño, Carretera Nacional 123, km 5, 22300 Barbastro, Huesca, Huesca, Spain","[42.05414500000001, 0.172257]"
"Bodegas Faustino Winery, Spain","Carretera Logroño-pamplona (N-111), S/N, 01320 Oion, Araba, Spain","[42.490782, -2.436175]"
"Collelungo Winery, Italy","Localita Collelungo, 53011 Castellina in Chianti SI, Italy","[43.467933, 11.30491]"
"Mayro-Murdick Winery, US","550 Chase St, Sonoma, CA 95476, USA","[38.2857855, -122.4469818]"
"Casa del Valle Winery, Spain","CM-4004, Km 47.700, 45313 Yepes, Toledo, Spain","[39.939948, -3.71355]"
"Vignobles Grandeau Winery, France","8 Chemin de Lapeyre, 33370 Tresses, France","[44.8579511, -0.468377]"
"Vallemon de Sardilici Winery, Spain","Avenida San Gregorio, 18, 47316 Piñel de Arriba, Valladolid, Spain","[41.697517, -4.129148]"
"Montoya Winery, US","999 Foreman Ln, Healdsburg, CA 95448, USA","[38.5810902, -122.8789349]"
"Rieutort Winery, France","Château Rieutort, Rieutort, 34230 Saint-Pargoire, France","[43.531244, 3.483803]"
"ViÃ±a Litoral Winery, Chile","Camino Lo Abarca - s/n, Cartagena, Región de Valparaíso, Chile","[-33.52446219999999, -71.54439049999999]"
"Lagaria Winery, Italy","Zona Industriale, 2, 38060 Volano TN, Italy","[45.9170496, 11.0719568]"
"Louis TÃªte Winery, France","348 Rue des Dépôts, 69430 Saint-Didier-sur-Beaujeu, France","[46.1662729, 4.5599809]"
"Sofia Winery, US","21825 161st Ave E, Graham, WA 98338, USA","[47.0578519, -122.216488]"
"Quinta de Santiago Winery, Portugal","Rua D. Fernando, 128, Cortes 542, Mazedo, Portugal","[42.0681851, -8.4968489]"
"Ex Winery, US","27150 US-24, Waverly, MO 64096, USA","[39.20023399999999, -93.593645]"
"Puget Purveyors Winery, US","Puget Sound, Washington, USA","[47.7236535, -122.4713352]"
"ChÃ¢teau La Dournie Winery, France","34360 Saint-Chinian, France","[43.421143, 2.9300069]"
"Alma de Cattleya Winery, US","3354 Coffey Ln, Santa Rosa, CA 95403, USA","[38.4714523, -122.7425159]"
"Domaine Damiens Winery, France","L'Église, 64330 Aydie, France","[43.5695221, -0.1043886]"
"Torre Castillo Winery, Spain","Urbanització Torre d´en Veguer, s/n, 08810 Sant Pere de Ribes, Barcelona, Barcelona, Spain","[41.2509431, 1.7345702]"
"Cota 585 Winery, Spain","Carretera de Assa, 12, 01309 Bilar, Araba, Spain","[42.567266, -2.543497]"
"Corte Mainente Winery, Italy","Viale della Vittoria, 45, 37135 Verona VR, Italy","[45.41826700000001, 11.248165]"
"Domaine Laurens Winery, France","Graimenous, 11300 La Digne-d'Aval, France","[43.045432, 2.170958]"
"Carnivor Winery, US","6020 US-101, Santa Maria, CA 93455, USA","[34.844733, -120.3747082]"
"Alta Winery, US","4110 Atlas Peak Rd, Napa, CA 94558, USA","[38.4322644, -122.2433149]"
"Chateau Couronneau Winery, France","4 Couronneau, 33220 Ligueux, France","[44.79123149999999, 0.2606249]"
"Rocca di Fabbri Winery, Italy","Località Fabbri, 06036 Montefalco PG, Italy","[42.8727562, 12.6839958]"
"Tenuta Le Velette Winery, Italy","23 Località Le Velette Orvieto, 05018 Orvieto TR, Italy","[42.70804709999999, 12.1351075]"
"Salena Estate Winery, Australia","837 Bookpurnong Rd, Bookpurnong SA 5333, Australia","[-34.3564135, 140.6025692]"
"Villa Atuel Winery, Argentina","Villa Atuel, Mendoza, Argentina","[-34.8309203, -67.9240453]"
"Zorzal Winery, Spain","del s/n, Ctra. Villar, 31591 Corella, Navarra, Spain","[42.105133, -1.802309]"
"Palo Alto Winery, Argentina","Videla Aranda, Cruz de Piedra, Mendoza, Argentina","[-33.0301881, -68.7980906]"
"Descendientes de J. Palacios Winery, Spain","C/ Chao do Pando Nº 1, 24514 Corullón, León, Spain","[42.5702777, -6.8200307]"
"Domaine Louis Moreau Winery, France","2 Grande Rue, 89800 Beine, France","[47.8192825, 3.7246181]"
"Equinox Winery, US","334 Ingalls St, Santa Cruz, CA 95060, USA","[36.9590333, -122.0478487]"
"Donna Laura Winery, Italy","Strada Provinciale 9 di Pievasciata, 28, 53019 Pievasciata SI, Italy","[43.3899, 11.38575]"
"Fattoria di Petroio Winery, Italy","Via di Mocenni 7, 53019 Quercegrossa SI, Italy","[43.4118445, 11.3177881]"
"Valdipiatta Winery, Italy","Via Ciarliana, 25/A, 53045 Montepulciano SI, Italy","[43.11164580000001, 11.8136343]"
"J. Jacaman Winery, US","Jacaman Rd, Laredo, TX 78041, USA","[27.5626064, -99.462982]"
"Beach Head Winery, Australia","2715 Caves Rd, Yallingup WA 6282, Australia","[-33.681884, 115.031012]"
"Cantine Elmi Winery, Italy","Contrada Chianzano,, 83040 Montemarano AV, Italy","[40.9450923, 15.0156687]"
"Hopkins Vineyard, US","25 Hopkins Rd, Warren, CT 06777, USA","[41.7048603, -73.3536144]"
"Laura's Vineyard, US","Laura's Way, Oak Bluffs, MA 02568, USA","[41.4483674, -70.5734409]"
"Macchialupa Winery, Italy","Via S. Pietro, 23, 83010 Altavilla irpina AV, Italy","[41.056595, 14.800073]"
"Sonoma Creek Winery, US","Matanzas Creek Winery, 6097 Bennett Valley Rd, Santa Rosa, CA 95404, USA","[38.4018554, -122.6280861]"
"Cueto Winery, Spain","Carretera de leon, S/N, Paraje El Cueto, 24230 Valdevimbre, León, Spain","[42.432874, -5.589957999999999]"
"Koutsoyiannopoulos Winery, Greece","Epar. Od. Messarias - Archeas Thiras, Vothonas 847 00, Greece","[36.396735, 25.46007]"
"ChÃ¢teau Coudray Montpensier Winery, France","29 Rue Pierre et Marie Curie, 37500 Chinon, France","[47.1260388, 0.1686491]"
"Dahlia Winery, US","2001 4th Ave, Seattle, WA 98121, USA","[47.613044, -122.340378]"
"j.brix Winery, US","298 Enterprise St Suite D, Escondido, CA 92029, USA","[33.1217641, -117.1154122]"
"Le Roc Winery, France","1605C Route de Toulouse, 31620 Fronton, France","[43.8252481, 1.3991315]"
"Licia Winery, Spain","Calle Bodegas el Cortijo, 26144 Galilea, La Rioja, Spain","[42.3492, -2.2360448]"
"Hinman Winery, US","4043 Dillard Rd, Eugene, OR 97405, USA","[44.0108232, -123.0780909]"
"Chateau Quattre Winery, France","Quattre, 46800 Bagat-en-Quercy, France","[44.38108800000001, 1.216903]"
"Weingut Keller Winery, Germany","Bahnhofstraße 1, 67592 Flörsheim-Dalsheim, Germany","[49.6611537, 8.2083163]"
"Trotter 1/16 Winery, US","1 Trotters Ln, Vineyard Haven, MA 02568, USA","[41.422009, -70.639917]"
"J. Moss Wines, US","901 Enterprise Way, Napa, CA 94558, USA","[38.2587446, -122.273515]"
"Bruni Winery, Italy","strada 58015 gr, Str. Migliorina, 3, 58015 Orbetello GR, Italy","[42.5841497, 11.1984573]"
"Buck Shack Winery, US","1800 US-60, Morganfield, KY 42437, USA","[37.6633909, -87.9360133]"
"Porto Carras Winery, Greece","Sithonia 630 88, Greece","[40.073889, 23.796944]"
"Marcel Hugg Winery, France","21 Route de Sélestat, 68750 Bergheim, France","[48.2046613, 7.366376199999999]"
"Terrassous Winery, France","26 Avenue des Corbières, 66300 Terrats, France","[42.609761, 2.7703729]"
"ChÃ¢teau du Grand Pierre Winery, France","Savignac de Duras, 47120 Savignac-de-Duras, France","[44.72040200000001, 0.192723]"
"Stellenbosch Vineyards, South Africa","Baden Powell Dr, South Africa","[-33.9905019, 18.7674594]"
"Il Palazzo Winery, Italy","Località Antria, 52100 Arezzo AR, Italy","[43.5028653, 11.9043258]"
"Frey Winery, US","14000 Tomki Rd, Redwood Valley, CA 95470, USA","[39.3373501, -123.2263329]"
"Montemaggiore Winery, US","160 Foss Creek Cir #1817, Healdsburg, CA 95448, USA","[38.614138, -122.877645]"
"Piollot PÃ¨re et Fils Winery, France","13 Rue de Tonnerre, 10110 Polisot, France","[48.070501, 4.37279]"
"Villa Travignoli Winery, Italy","Località Pelago Travignoli, 78, 50060 Pelago FI, Italy","[43.77502, 11.48192]"
"Waimea Winery, New Zealand","Winery & office (no tastings available currently sorry, 59 Appleby Hwy, Richmond 7081, New Zealand","[-41.34414640000001, 173.164486]"
"Suberli Winery, Italy","località Mocali, 53024 Montalcino SI, Italy","[43.035343, 11.449049]"
"Cameron Hughes Winery, Chile","251 Rhode Island St #207, San Francisco, CA 94103, USA","[37.7667656, -122.4024757]"
"Fleming Jenkins Winery, US","45 W Main St, Los Gatos, CA 95030, USA","[37.2218843, -121.9827413]"
"Wyndham Estate Winery, Australia","700 Dalwood Road, Dalwood NSW 2335, Australia","[-32.6450102, 151.4212754]"
"ChÃ¢teau Vieux Maillet Winery, France","16 Chemin de Maillet, 33500 Pomerol, France","[44.9293741, -0.1805541]"
"Clos Badon Winery, France","6 Rue Guadet, 33330 Saint-Émilion, France","[44.895137, -0.155186]"
"ChÃ¢teau Ducla Winery, France","117 Rue de Ségur, 33000 Bordeaux, France","[44.824396, -0.5821458]"
"ChÃ¢teau Haut Grand Champ Winery, France","56390 Grand-Champ, France","[47.75812200000001, -2.843382]"
"Clos la Madeleine Winery, France","La Madeleine, 33330 Saint-Émilion, France","[44.888937, -0.1618151]"
"Enrico Serafino Winery, Italy","Corso Asti, 5, 12043 Canale CN, Italy","[44.798198, 7.999608799999999]"
"una.wine Winery, Austria",Austria,"[47.516231, 14.550072]"
"ChÃ¢teau Quinault L'Enclos Winery, France","1 Cheval Blanc, 33330 Saint-Émilion, France","[44.9194869, -0.1896455]"
"Serradenari Winery, Italy","Borgata Castagni, 38, 12064 La Morra CN, Italy","[44.629289, 7.925518899999999]"
"Chiarito Winery, US","2651 Mill Creek Rd, Ukiah, CA 95482, USA","[39.128496, -123.152428]"
"Eredi Lodali Winery, Italy","Viale della Rimembranza, 5, 12050 Treiso CN, Italy","[44.68928, 8.087112]"
"Punga Cove Winery, New Zealand","Queen Charlotte Track, Endeavour Inlet 7282, New Zealand","[-41.12937549999999, 174.1505264]"
"El FogÃ³n Winery, Argentina","21301 Kathy Ln, Spicewood, TX 78669, USA","[30.378162, -98.05009299999999]"
"Syan Winery, Australia","Baisha Rd, GaoXin ShangQuan, Yanta Qu, Xian Shi, Shaanxi Sheng, China","[34.216035, 108.899684]"
"St. John Winery, Hungary",Hungary,"[47.162494, 19.5033041]"
"Sunfire Winery, US","4830 Pioneer Rd, Hillsboro, MO 63050, USA","[38.2465592, -90.54018339999999]"
"the Ghost of 413 Winery, US","137 Vineyard Ave, Oak Bluffs, MA 02557, USA","[41.4538904, -70.57343190000002]"
"Tenute Grandi & Gabana Winery, Italy","Via Crosaris, 16, 33050 Paradiso UD, Italy","[45.8675221, 13.1455557]"
