"Wines & Winemakers Winery, Portugal",,
"Sheldrake Point Winery, US","7448 County Rd 153, Ovid, NY 14521, USA","[42.663409, -76.701425]"
"Owen Roe Winery, US","2761 E 9th St, Newberg, OR 97132, USA","[45.2931879, -122.9523848]"
"Red Newt Cellars Winery, US","3675 Tichenor Rd, Hector, NY 14841, USA","[42.5015803, -76.8667361]"
"Merryvale Winery, US","1000 Main St, St Helena, CA 94574, USA","[38.50220600000001, -122.46415]"
"Betz Family Winery, US","13244 Redmond-Woodinville Rd NE, Redmond, WA 98052, USA","[47.71944149999999, -122.1324963]"
"Fox Run Winery, US","670 NY-14, Penn Yan, NY 14527, USA","[42.731269, -76.972398]"
"Cramele Recas Winery, Romania","DN6 200, RecaÈ™ 307340, Romania","[45.7996595, 21.5068081]"
"Amalie Robert Winery, US","13531 Bursell Rd, Dallas, OR 97338, USA","[44.875404, -123.3014274]"
"Artesa Winery, US","1345 Henry Rd, Napa, CA 94559, USA","[38.269161, -122.355377]"
"Talbott Winery, US","25 Pilot Rd, Carmel Valley, CA 93924, USA","[36.4814111, -121.7329607]"
"Finca Sophenia Winery, Argentina","Mendoza Province, Argentina","[-33.4618152, -69.2168086]"
"Hosmer Winery, US","7020 NY-89, Ovid, NY 14521, USA","[42.6841935, -76.74537169999999]"
"Domaine Ostertag Winery, France","87 Rue du Finkwiller, 67680 Epfig, France","[48.362586, 7.452469000000001]"
"Pierre Sparr Winery, France","14 Rue de Hoen, 68980 Beblenheim, France","[48.1589834, 7.326862200000001]"
"William Hill Estate Winery, US","1761 Atlas Peak Rd, Napa, CA 94558, USA","[38.355496, -122.27018]"
"Luigi Bosca Winery, Argentina","San MartÃ_n 2044, 5507 LujÃ¡n de Cuyo, Mendoza, Argentina","[-33.019941, -68.873196]"
"Michele Chiarlo Winery, Italy","Strada Nizza-Canelli, 99, 14042 Calamandrana AT, Italy","[44.73138549999999, 8.3218022]"
"Clos du Val Winery, US","5330 Silverado Trail, Napa, CA 94558, USA","[38.3872129, -122.3127035]"
"Rusack Winery, US","1819 Ballard Canyon Rd, Solvang, CA 93463, USA","[34.6376436, -120.1418336]"
"Ramos-Pinto Winery, Portugal","Av. de Ramos Pinto 380, 4400-266 Porto, Portugal","[41.13707890000001, -8.6155175]"
"La Playa Winery, Chile","Peralillo, Palmilla, O'Higgins Region, Chile","[-34.45022240000001, -71.3830002]"
"Torres Winery, Spain","Carrer de MeliÃ_, 44, 08720 Vilafranca del PenedÃ¨s, Barcelona, Spain","[41.3433627, 1.7052388]"
"Longboard Winery, US","5 Fitch St, Healdsburg, CA 95448, USA","[38.6078152, -122.8670616]"
"Ventisquero Winery, Chile","Apalta, Santa Cruz, RegiÃ_n del Libertador Gral. Bernardo Oâ€™Higgins, Chile","[-34.6165708, -71.2505911]"
"Stevens Winery, US","18520 142nd Ave NE, Woodinville, WA 98072, USA","[47.7619857, -122.1498313]"
"Parducci Winery, US","501 Parducci Rd, Ukiah, CA 95482, USA","[39.199726, -123.212281]"
"Global Wines, Portugal","Av. Nossa Sra. das Febres 126, 3430-039 Carregal do Sal, Portugal","[40.4253418, -8.0192069]"
"Johanneshof Reinisch Winery, Austria","Im Weingarten 1, 2523 Tattendorf, Austria","[47.9742804, 16.3023806]"
"Saintsbury Winery, US","9742, 1500 Los Carneros Ave, Napa, CA 94559, United States","[38.2501452, -122.3255536]"
"Tardieu-Laurent Winery, France","Route de Cucuron, 84160 Lourmarin, France","[43.76414399999999, 5.369288]"
"Michel Torino Winery, Argentina","Ruta 40 y Ruta 68, 4427 Cafayate, Salta, Argentina","[-26.0604809, -65.97033619999999]"
"Bodega Catena Zapata Winery, Argentina","5509 LujÃ¡n de Cuyo, Mendoza Province, Argentina","[-33.166217, -68.919473]"
"Maison Champy Winery, France","5 Rue du Grenier Ã€ Sel, 21200 Beaune, France","[47.024716, 4.84085]"
"Foris Winery, US","654 Kendall Rd, Cave Junction, OR 97523, USA","[42.118373, -123.550604]"
"Standing Stone Winery, US","9934 NY-414, Hector, NY 14841, USA","[42.5435065, -76.8741905]"
"Vina Robles Winery, US","3700 Mill Rd, Paso Robles, CA 93446, USA","[35.6462671, -120.6305511]"
"Foley Winery, US","6121 California 246, Lompoc, CA 93436, USA","[34.6477681, -120.3037878]"
"Alma Rosa Winery, US","250 Industrial Way A, Buellton, CA 93427, USA","[34.6144631, -120.1987809]"
"Hahn Winery, US","1500 3rd St suite a, Napa, CA 94559, USA","[38.295956, -122.2885985]"
"Pascual Toso Winery, Argentina","Barrancas, Mendoza, Argentina","[-33.099998, -68.716667]"
"Martin Ranch Winery, US","6675 Redwood Retreat Rd, Gilroy, CA 95020, USA","[37.0396354, -121.7112183]"
"Hall Winery, US","401 St Helena Hwy, St Helena, CA 94574, USA","[38.489027, -122.451971]"
"Saviah Winery, US","1979 J B George Rd, Walla Walla, WA 99362, USA","[46.0050537, -118.3819577]"
"Falua Winery, Portugal","Zona Industrial, 56, 2080-221 Almeirim, Portugal","[39.1925128, -8.6205309]"
"Domaine Schoffit Winery, France","68 Nonnenholz Weg, 68000 Colmar, France","[48.0656159, 7.3743246]"
"Vignerons de Bel Air Winery, France","131 Route Henri Fessy, 69220 Saint-Jean-d'ArdiÃ¨res, France","[46.1156149, 4.7100956]"
"Andeluna Winery, Argentina","RP89 Km 11, 5561 Tupungato, Mendoza, Argentina","[-33.455505, -69.21215]"
"Margerum Winery, US","813 Anacapa St, Santa Barbara, CA 93101, USA","[34.4206761, -119.6993188]"
"Beaulieu Vineyard, US","1960 St Helena Hwy, Rutherford, CA 94573, USA","[38.4600513, -122.4223008]"
"Quinta de la Rosa Winery, Portugal","Quinta de la Rosa 215, PinhÃ£o, Portugal","[41.182311, -7.552530999999999]"
"MacRostie Winery, US","4605 Westside Rd, Healdsburg, CA 95448, USA","[38.5544744, -122.8733386]"
"Lange Winery, US","18380 NE Buena Vista Dr, Dundee, OR 97115, USA","[45.295527, -123.042823]"
"Cusumano Winery, Italy","Via Bisaccia, 90047 Partinico PA, Italy","[38.0613314, 13.1003512]"
"Aresti Winery, Chile","Unnamed Road,, RÃ_o Claro, RegiÃ_n del Maule, Chile","[-35.1506759, -71.2991851]"
"Leyda Winery, Chile","G- - Chile 814, San Antonio, RegiÃ_n de ValparaÃ_so, Chile","[-33.6893289, -71.4755611]"
"Villa Maria Winery, New Zealand","118 Montgomerie Rd, Mangere, Auckland 2022, New Zealand","[-36.9791838, 174.7666562]"
"Cantina Produttori San Michele Appiano Winery, Italy","Str. Circonvallazione, 17, 39057 Appiano sulla strada del vino BZ, Italy","[46.453221, 11.269234]"
"Joseph Mellot Winery, France","16 Nouvelle Place, 18300 Sancerre, France","[47.331959, 2.840375]"
"Ken Wright Winery, US","120 N Pine St, Carlton, OR 97111, USA","[45.2944564, -123.1768455]"
"Wakefield Winery, Australia","Winery, Auburn SA 5451, Australia","[-34.0004464, 138.7004007]"
"Trivento Winery, Argentina","RP60 & JerÃ_nimo Ruiz, 5517, Mendoza, Argentina","[-33.02104600000001, -68.77282699999999]"
"Borges Winery, Portugal","Rua 31 de Janeiro 83, 9050-401 Funchal, Portugal","[32.6516136, -16.908646]"
"Millbrook Winery, US","Millbrook, Chilmark, MA 02535, USA","[41.3398861, -70.7485495]"
"Domaine Laroche Winery, France","22 Rue Louis Bro, 89800 Chablis, France","[47.816225, 3.8003513]"
"Quinta do Vallado Winery, Portugal","Quinta do Vallado, Vilarinho dos Freires, 5050-364 Peso da RÃ©gua, Portugal","[41.162005, -7.766782]"
"Producteurs Plaimont Winery, France","199 route de Corneillan, 32400 Saint-Mont, France","[43.6506109, -0.1539943]"
"Fritz Haag Winery, Germany","Dusemonder Str. 44, 54472 Brauneberg, Germany","[49.90755, 6.98657]"
"Bedell Winery, US","36225 NY-25, Cutchogue, NY 11935, USA","[41.0292393, -72.4689789]"
"Prinz Salm Winery, Germany",Germany,"[51.165691, 10.451526]"
"Francis Ford Coppola Winery, US","300 Via Archimedes, Geyserville, CA 95441, USA","[38.6795519, -122.8878471]"
"Elk Cove Winery, US","27751 NW Olson Rd, Gaston, OR 97119, USA","[45.4152149, -123.1852316]"
"Elena Walch Winery, Italy","Via Andreas Hofer, 1, 39040 Termeno sulla Strada del Vino BZ, Italy","[46.3385258, 11.2385953]"
"Adega Cooperativa do Cartaxo Winery, Portugal","Estrada Nacional 365-2, Cci 24, Precateira, SantarÃ©m, Portugal","[39.155846, -8.8091575]"
"Santa Barbara Winery, US","202 Anacapa St, Santa Barbara, CA 93101, USA","[34.4153971, -119.6905752]"
"Casa da Passarella Winery, Portugal","R. Santo Amaro 3, 6290-091, Portugal","[40.4967838, -7.670687699999999]"
"Bianchi Winery, US","3380 Branch Rd, Paso Robles, CA 93446, USA","[35.6501868, -120.5772404]"
"Von Strasser Winery, US","965 Silverado Trail N, Calistoga, CA 94515, USA","[38.58773, -122.5749189]"
"David Hill Winery, US","46350 NW David Hill Rd, Forest Grove, OR 97116, USA","[45.54759300000001, -123.157251]"
"Jarvis Winery, US","2970 Monticello Rd, Napa, CA 94558, USA","[38.3571756, -122.2123295]"
"Summers Winery, US","1171 Tubbs Ln, Calistoga, CA 94515, USA","[38.59217659999999, -122.6052226]"
"Stoller Winery, US","16161 NE McDougall Rd, Dayton, OR 97114, USA","[45.2412037, -123.0699635]"
"Two Vintners Winery, US","18570 142nd Ave NE, Woodinville, WA 98072, USA","[47.762217, -122.149703]"
"Domaine Rotier Winery, France","Petit Nareye, 81600 Cadalen, France","[43.8736, 1.984388]"
"Ancient Peaks Winery, US","22720 El Camino Real, Santa Margarita, CA 93453, USA","[35.389063, -120.613002]"
"Joseph Phelps Winery, US","200 Taplin Rd, St Helena, CA 94574, USA","[38.5027308, -122.4283604]"
"Penfolds Winery, Australia","78 Penfold Rd, Magill SA 5072, Australia","[-34.920878, 138.679919]"
"Archery Summit Winery, US","18599 NE Archery Summit Rd, Dayton, OR 97114, USA","[45.2584402, -123.0473685]"
"Gramercy Winery, US","635 N 13th Ave, Walla Walla, WA 99362, USA","[46.0670236, -118.35699]"
"Gunter Triebaumer Winery, Austria","F.W.-Raiffeisen-StraÃŸe 9, 7071 Rust, Austria","[47.7996987, 16.6709538]"
"Quinta do Portal Winery, Portugal","Celeiros Do Douro, 5060-909 Sabrosa, Portugal","[41.2387393, -7.569223800000001]"
"Pacific Rim Winery, US","1111 E Burnside St, Portland, OR 97214, USA","[45.5230642, -122.6543001]"
"Ironstone Winery, US","Ironstone Vineyards, 1894 6 Mile Rd, Murphys, CA 95247, USA","[38.120867, -120.467255]"
"Golan Heights Winery, Israel","Derekh ha-Yayin 4, Qatsrin","[32.9870413, 35.7076961]"
"McFadden Winery, US","16000 Powerhouse Rd, Potter Valley, CA 95469, USA","[39.359978, -123.129002]"
"Domaine Charles Baur Winery, France","29 Grand-Rue, 68420 Eguisheim, France","[48.0421382, 7.308121799999999]"
"The Eyrie Vineyards, US","935 NE 10th Ave, McMinnville, OR 97128, USA","[45.214049, -123.1878305]"
"Lava Cap Winery, US","2221 Fruitridge Rd, Placerville, CA 95667, USA","[38.7514373, -120.7410786]"
"Epiphany Winery, US","2974 Grand Ave, Los Olivos, CA 93441, USA","[34.6669689, -120.1147479]"
"Domaine Zinck Winery, France","18 Rue des 3 ChÃ¢teaux, 68420 Eguisheim, France","[48.0421963, 7.3037319]"
"EOS Winery, US","2300 Airport Rd, Paso Robles, CA 93446, USA","[35.6451869, -120.642575]"
"Dutton Estate Winery, US","8757 Green Valley Rd, Sebastopol, CA 95472, USA","[38.444829, -122.865102]"
"De Bortoli Winery, Australia","532 Wine Country Dr, Pokolbin NSW 2320, Australia","[-32.7745416, 151.3416981]"
"Hendry Winery, US","3104 Redwood Rd, Napa, CA 94558, USA","[38.3195786, -122.3440621]"
"Benessere Winery, US","1010 Big Tree Rd, St Helena, CA 94574, USA","[38.55237700000001, -122.506042]"
"Vicente Gandia Winery, Spain","Ctra. Cheste a Godelleta, s/n, 46370 Chiva, Valencia, Spain","[39.4757434, -0.6939997]"
"Umani Ronchi Winery, Italy","Via Adriatica, 12, 60027 Osimo AN, Italy","[43.5155924, 13.5265432]"
"Louis Roederer Winery, France","4501 CA-128, Philo, CA 95466, USA","[39.108426, -123.49712]"
"Wrath Winery, US","35801 Foothill Rd, Soledad, CA 93960, USA","[36.40920699999999, -121.385207]"
"Wieninger Winery, Austria","Stammersdorfer Str. 31, 1210 Wien, Austria","[48.3023867, 16.409877]"
"Silverado Winery, US","6121 Silverado Trail, Napa, CA 94558, USA","[38.412208, -122.3368496]"
"Sleight of Hand Winery, US","1959 J B George Rd, Walla Walla, WA 99362, USA","[46.004211, -118.380784]"
"Cline Winery, US","24737 Arnold Dr, Sonoma, CA 95476, USA","[38.2141294, -122.458146]"
"Hermann J. Wiemer Winery, US","3962 NY-14, Dundee, NY 14837, USA","[42.5720217, -76.92809849999999]"
"Segura Viudas Winery, Spain","Carretera de St. Sadurni d'Anoia a St.Pere de Riudebitlles, km 5, 08775 Torrelavit, Barcelona, Spain","[41.4361319, 1.7422744]"
"Indomita Winery, Chile","Ruta 68, Casablanca, RegiÃ_n de ValparaÃ_so, Chile","[-33.359703, -71.343857]"
"Beringer Winery, US","2000 Main St, St Helena, CA 94574, USA","[38.510162, -122.479888]"
"The Williamsburg Winery, US","5800 Wessex Hundred, Williamsburg, VA 23185, USA","[37.23206, -76.71843]"
"Ravenswood Winery, US","18701 Gehricke Rd, Sonoma, CA 95476, USA","[38.3008793, -122.4415462]"
"Husch Winery, US","4400 CA-128, Philo, CA 95466, USA","[39.1072827, -123.5019654]"
"Veramar Winery, US","905 Quarry Rd, Berryville, VA 22611, USA","[39.117978, -77.91461500000001]"
"De Martino Winery, Chile","Manuel RodrÃ_guez 229, Isla de Maipo, RegiÃ_n Metropolitana, Chile","[-33.753006, -70.896488]"
"Pascal Bouchard Winery, France","3 Rue du Pressoir, 89800 Chablis, France","[47.8162049, 3.7833953]"
"Miguel Torres Winery, Chile","Curico, Maule Region, Chile","[-35.0118008, -71.2480894]"
"Arrowood Winery, US","14347 CA-12, Glen Ellen, CA 95442, USA","[38.359234, -122.500761]"
"Lucas & Lewellen Winery, US","1645 Copenhagen Dr, Solvang, CA 93463, USA","[34.5953574, -120.1402422]"
"Tantara Winery, US","2330 Westgate Rd, Santa Maria, CA 93455, USA","[34.9186319, -120.460516]"
"Matetic Winery, Chile","Fundo el Rosario, Casablanca, RegiÃ_n de ValparaÃ_so, Chile","[-33.478617, -71.4768974]"
"Marchesi de' Frescobaldi Winery, Italy","53024 Montalcino, Province of Siena, Italy","[43.0391804, 11.4074409]"
"Alex Gambal Winery, France","14 Boulevard Jules Ferry, 21200 Beaune, France","[47.0224244, 4.842102]"
"Jaffurs Winery, US","819 E Montecito St, Santa Barbara, CA 93103, USA","[34.4241688, -119.683586]"
"Sbragia Winery, US","9990 Dry Creek Rd, Geyserville, CA 95441, USA","[38.7204495, -122.9936779]"
"Wente Winery, US","5565 Tesla Rd, Livermore, CA 94550, USA","[37.6642501, -121.7253465]"
"Tangent Winery, US","4915 Orcutt Rd, San Luis Obispo, CA 93401, USA","[35.2392805, -120.607881]"
"Jean-Luc Colombo Winery, France","10 Rue des Violettes, 07130 Cornas, France","[44.9611044, 4.8499628]"
"Terra Valentine Winery, US","4007 Spring Mountain Rd, St Helena, CA 94574, USA","[38.5229576, -122.5489639]"
"Arista Winery, US","7015 Westside Rd, Healdsburg, CA 95448, USA","[38.5237786, -122.870049]"
"Terras de Alter Winery, Portugal","Zona Industrial Da Lt. 22/28, 263, Fronteira, Portugal","[39.201007, -7.660334]"
"Silver Thread Winery, US","1401 Caywood Rd, Lodi, NY 14860, USA","[42.5637, -76.872272]"
"Kiona Winery, US","44612 N Sunset Rd, Benton City, WA 99320, USA","[46.2764972, -119.4528971]"
"Big Basin Winery, US","830 Memory Ln, Boulder Creek, CA 95006, USA","[37.17974, -122.161649]"
"Columbia Winery, US","14030 NE 145th St, Woodinville, WA 98072, USA","[47.7342678, -122.1525488]"
"Domaine Fernand Engel Winery, France","1 Route du Vin, 68590 Rorschwihr, France","[48.2194634, 7.3633273]"
"Stag's Leap Wine Cellars Winery, US","5766 Silverado Trail, Napa, CA 94558, USA","[38.3992276, -122.3235399]"
"Vignerons de Buxy Winery, France","2 Route de Chalon, 71390 Buxy, France","[46.713072, 4.705263]"
"Doyenne Winery, US","14208 Redmond-Woodinville Rd NE, Redmond, WA 98052, USA","[47.7287663, -122.1384666]"
"Tarara Winery, US","13648 Tarara Ln, Leesburg, VA 20176, USA","[39.2337129, -77.48196]"
"Benanti Winery, Italy","Via Giuseppe Garibaldi, 361, 95029 Viagrande CT, Italy","[37.615875, 15.099042]"
"Messias Winery, Portugal","Av. Comendador Messias Baptista 56, 3050 Mealhada, Portugal","[40.37595870000001, -8.447565899999999]"
"Lachini Winery, US","18225 NE Calkins Ln, Newberg, OR 97132, USA","[45.3480268, -123.0534539]"
"Emmerich Knoll Winery, Austria","Unterloiben 132, 3601 DÃ_rnstein, Austria","[48.3883514, 15.5422425]"
"Alta Alella Winery, Spain","CamÃ_ Baix de Tiana, 5, 08328 Alella, Barcelona, Spain","[41.4868684, 2.28694]"
"Castello Banfi Winery, Italy","Castello di Poggio alle Mura, 53024 Montalcino SI, Italy","[42.980621, 11.400659]"
"Bota Box Winery, US","Manteca, CA 95336, USA","[37.8403398, -121.2053963]"
"Soos Creek Winery, US","24012 172nd Ave SE, Kent, WA 98042, USA","[47.3865, -122.1110879]"
"Gamache Winery, US","505 Cabernet Ct, Prosser, WA 99350, USA","[46.21883709999999, -119.7784855]"
"Reustle Winery, US","960 Cal Henry Rd, Roseburg, OR 97471, USA","[43.3508481, -123.4374496]"
"Rutherford Hill Winery, US","200 Rutherford Hill Rd, Rutherford, CA 94573, USA","[38.493681, -122.403795]"
"Pratsch Winery, Austria","WinzerstraÃŸe 50, 2223 Martinsdorf, Austria","[48.4700338, 16.6388717]"
"Trinchero Winery, US","3070 St Helena Hwy, St Helena, CA 94574, USA","[38.528453, -122.497828]"
"Odfjell Winery, Chile","Padre Hurtado, Santiago Metropolitan Region, Chile","[-33.5410892, -70.8777712]"
"E. Guigal Winery, France","5 Route de la TaquiÃ¨re, 69420 Ampuis, France","[45.4881539, 4.806848599999999]"
"Marchesi Antinori Winery, Italy","Piazza degli Antinori, 3, 50123 Firenze FI, Italy","[43.77275299999999, 11.2512121]"
"Anthony Nappa Winery, US","2885 Peconic Ln, Peconic, NY 11958, USA","[41.0468243, -72.4617987]"
"William Church Winery, US","9095, 14455 Redmond-Woodinville Rd NE, Woodinville, WA 98072, United States","[47.73152899999999, -122.1419786]"
"Failla Winery, US","3530 Silverado Trail N, St Helena, CA 94574, USA","[38.5481305, -122.4904169]"
"Woodbridge by Robert Mondavi Winery, US","5950 Woodbridge Rd E, Acampo, CA 95220, USA","[38.15977400000001, -121.244777]"
"Hirsch Winery, Austria","HauptstraÃŸe 76, 3493 Kammern, Austria","[48.4695692, 15.7092906]"
"Terra d'Oro Winery, US","20680 Shenandoah School Rd, Plymouth, CA 95669, USA","[38.509501, -120.801595]"
"Bougrier Winery, France","1 Rue des Vignes, 41400 Saint-Georges-sur-Cher, France","[47.3106579, 1.1214555]"
"Wilson Winery, US","1960 Dry Creek Rd, Healdsburg, CA 95448, USA","[38.6392714, -122.9008924]"
"Eichinger Winery, Austria","Langenloiser Str. 365, 3491 StraÃŸ im StraÃŸertale, Austria","[48.4732645, 15.7287366]"
"Davis Family Winery, US","52 Front St, Healdsburg, CA 95448, USA","[38.6061517, -122.861417]"
"Hazlitt 1852 Vineyards, US","5712 NY-414, Hector, NY 14841, USA","[42.51059, -76.876035]"
"J. Bookwalter Winery, US","14810 NE 145th St, Bldg. B, Woodinville, WA 98072, United States","[47.7339687, -122.1417334]"
"Donum Winery, US","24500 Ramal Rd, Sonoma, CA 95476, USA","[38.231282, -122.402864]"
"Browne Family Vineyards, US","31 E Main St, Walla Walla, WA 99362, USA","[46.06745, -118.33847]"
"Domdechant Werner Winery, Germany","RathausstraÃŸe 30, 65239 Hochheim am Main, Germany","[50.0100671, 8.3473919]"
"Casa Agricola Alexandre Relvas Winery, Portugal","Herdade da Pimenta - S. Miguel de Machede 7005 - 752 Ã‰vora, 7005-752 SÃ£o Miguel de Machede, Portugal","[38.640671, -7.740557999999999]"
"Shannon Ridge Winery, US","13888 Point Lakeview Rd, Lower Lake, CA 95457, USA","[38.9145445, -122.649436]"
"Fulkerson Winery, US","5576 NY-14, Dundee, NY 14837, USA","[42.492661, -76.9243894]"
"Robert Biale Winery, US","4038 Big Ranch Rd, Napa, CA 94558, USA","[38.3491752, -122.303323]"
"Peirano Winery, US","21831 CA-99, Acampo, CA 95220, USA","[38.1817863, -121.2632079]"
"Kracher Winery, Austria","ApetlonerstraÃŸe 20, 7142 Illmitz, Austria","[47.761216, 16.805928]"
"Real Companhia Velha Winery, Portugal","4431-952, R. Azevedo MagalhÃ£es 314, Vila Nova de Gaia, Portugal","[41.1326972, -8.6010235]"
"Bell Winery, US","6200 Washington St, Napa, CA 94558, USA","[38.3906149, -122.3447481]"
"Brutocao Winery, US","13500 US-101, Hopland, CA 95449, USA","[38.9712522, -123.1170645]"
"Gainey Winery, US","3950 CA-246, Santa Ynez, CA 93460, USA","[34.6080746, -120.0651244]"
"Northstar Winery, US","1736 J B George Rd, Walla Walla, WA 99362, USA","[46.0121642, -118.3645695]"
"Saint Clair Winery, New Zealand","30-32 Liverpool St, Blenheim 7240, New Zealand","[-41.5334691, 174.0122907]"
"Maddalena Winery, US","737 Lamar St, Los Angeles, CA 90031, USA","[34.0637975, -118.2239144]"
"Alexandria Nicole Winery, US","14810 NE 145th St, Woodinville, WA 98072, USA","[47.733117, -122.141629]"
"Etude Winery, US","1250 Cuttings Wharf Rd, Napa, CA 94559, USA","[38.2458215, -122.3150228]"
"Sterling Winery, US","1111 Dunaweal Ln, Calistoga, CA 94515, USA","[38.5670164, -122.548258]"
"Chamisal Vineyards, US","7525 Orcutt Rd, San Luis Obispo, CA 93401, USA","[35.2003746, -120.5717541]"
"Duca di Salaparuta Winery, Italy","Via Nazionale s.s. 113, 27, 90014 Casteldaccia PA, Italy","[38.0617776, 13.5371856]"
"Bridlewood Winery, US","3555 Roblar Ave, Santa Ynez, CA 93460, USA","[34.652139, -120.082175]"
"Matanzas Creek Winery, US","Matanzas Creek Winery, 6097 Bennett Valley Rd, Santa Rosa, CA 95404, USA","[38.4018554, -122.6280861]"
"Ã¨Â Maurice Winery, US","34225 Rancho California Rd, Temecula, CA 92592, USA","[33.5276365, -117.0655635]"
"Stonestreet Winery, US","7111 Highway 128, Healdsburg, CA 95448, USA","[38.6624821, -122.8173529]"
"Alain Jaume et Fils Winery, France","Route de ChÃ¢teauneuf, 84100 Orange, France","[44.1101007, 4.820380699999999]"
"Andis Winery, US","11000 Shenandoah Rd, Plymouth, CA 95669, USA","[38.5215039, -120.8185681]"
"Donnafugata Winery, Italy","Via Sebastiano Lipari, 18, 91025 Marsala TP, Italy","[37.788162, 12.446616]"
"Quady North Winery, US","255 E California St, Jacksonville, OR 97530, USA","[42.313854, -122.965986]"
"Ruca Malen Winery, Argentina","Ruta Nacional 7 Km. 1059, 55009 LujÃ¡n de Cuyo, Mendoza, Argentina","[-33.0943589, -68.9290256]"
"Merriam Winery, US","11650 Los Amigos Rd, Healdsburg, CA 95448, USA","[38.5793049, -122.8361406]"
"Freixenet Winery, Spain","PlaÃ§a Joan Sala, 2, 08770 Sant SadurnÃ_ d'Anoia, Barcelona, Spain","[41.4207495, 1.7940599]"
"Gustave Lorentz Winery, France","91 Rue des Vignerons, 68750 Bergheim, France","[48.2046615, 7.3569624]"
"Beni di Batasiolo Winery, Italy","Via Annunziata, 87, 12064 La Morra CN, Italy","[44.6413835, 7.9684534]"
"Ceretto Winery, Italy","LocalitÃ  S. Cassiano, 34, 12051 Alba CN, Italy","[44.6722487, 7.996287499999999]"
"Silvan Ridge Winery, US","27012 Briggs Hill Rd, Eugene, OR 97405, USA","[43.9560176, -123.2694613]"
"Terrazas de Los Andes Winery, Argentina","5509 Lujan de Cuyo, Mendoza, Argentina","[-33.082094, -68.895877]"
"Zenato Winery, Italy","Strada San Benedetto, 8, 37019 Peschiera del Garda VR, Italy","[45.44614, 10.66816]"
